Average Flow
0.0
0.0
60.0
60.0
40.0
60.0
140.0
120.0
180.0
0.0
260.0
180.0
200.0
240.0
80.0
120.0
160.0
180.0
100.0
220.0
160.0
180.0
280.0
200.0
280.0
60.0
360.0
160.0
260.0
260.0
180.0
240.0
120.0
300.0
100.0
220.0
280.0
320.0
220.0
220.0
240.0
220.0
340.0
180.0
220.0
280.0
300.0
240.0
280.0
260.0
120.0
300.0
60.0
280.0
240.0
200.0
260.0
220.0
140.0
120.0
180.0
60.0
280.0
260.0
280.0
140.0
380.0
380.0
280.0
180.0
200.0
160.0
320.0
260.0
200.0
160.0
100.0
320.0
180.0
160.0
260.0
180.0
180.0
200.0
260.0
280.0
140.0
240.0
280.0
260.0
180.0
320.0
260.0
180.0
260.0
300.0
340.0
180.0
280.0
260.0
300.0
200.0
240.0
400.0
300.0
300.0
180.0
380.0
240.0
340.0
360.0
200.0
460.0
200.0
240.0
260.0
180.0
120.0
240.0
300.0
220.0
140.0
140.0
260.0
220.0
180.0
200.0
200.0
320.0
160.0
280.0
100.0
320.0
120.0
400.0
60.0
220.0
280.0
140.0
280.0
160.0
300.0
220.0
320.0
200.0
280.0
220.0
200.0
220.0
260.0
260.0
160.0
200.0
160.0
160.0
460.0
160.0
340.0
180.0
240.0
180.0
380.0
160.0
300.0
300.0
140.0
260.0
320.0
280.0
120.0
340.0
220.0
240.0
240.0
200.0
260.0
140.0
260.0
120.0
220.0
180.0
180.0
200.0
240.0
240.0
140.0
240.0
100.0
160.0
280.0
240.0
440.0
240.0
360.0
200.0
200.0
180.0
260.0
220.0
260.0
220.0
180.0
280.0
220.0
200.0
180.0
200.0
200.0
260.0
240.0
160.0
300.0
120.0
280.0
160.0
360.0
220.0
180.0
220.0
320.0
400.0
240.0
500.0
220.0
200.0
320.0
400.0
280.0
180.0
320.0
180.0
380.0
240.0
300.0
260.0
200.0
320.0
140.0
320.0
160.0
400.0
140.0
120.0
200.0
200.0
200.0
160.0
320.0
100.0
280.0
280.0
260.0
180.0
260.0
300.0
340.0
140.0
260.0
300.0
220.0
220.0
220.0
220.0
420.0
100.0
300.0
240.0
280.0
220.0
320.0
180.0
280.0
140.0
140.0
280.0
140.0
300.0
240.0
200.0
280.0
300.0
300.0
120.0
160.0
140.0
320.0
140.0
320.0
180.0
240.0
120.0
200.0
280.0
140.0
200.0
240.0
220.0
200.0
180.0
240.0
220.0
260.0
140.0
240.0
200.0
160.0
180.0
160.0
160.0
200.0
280.0
100.0
360.0
120.0
260.0
320.0
160.0
200.0
120.0
160.0
200.0
320.0
120.0
260.0
140.0
340.0
220.0
180.0
260.0
160.0
180.0
200.0
400.0
100.0
180.0
100.0
100.0
360.0
440.0
280.0
200.0
420.0
160.0
340.0
280.0
120.0
220.0
140.0
380.0
120.0
240.0
100.0
140.0
120.0
200.0
80.0
120.0
340.0
120.0
200.0
