Density,Waiting Time,Time Loss,Speed,Travel Time
0.9700000000000001,0.0,3.6666666666666665,3.6933333333333334,14.216666666666667
3.69,17.666666666666668,27.296666666666667,10.416666666666666,47.10666666666666
10.576666666666666,14.333333333333334,38.32,11.270000000000001,42.18
11.456666666666669,28.0,57.153333333333336,9.393333333333333,50.650000000000006
14.329999999999998,53.0,88.58666666666666,9.63,48.836666666666666
13.0,25.0,59.48333333333333,10.363333333333332,45.26666666666667
21.31,91.0,151.96666666666667,8.709999999999999,55.07333333333333
14.35,103.33333333333333,141.57333333333332,7.683333333333334,86.71999999999998
16.61,49.333333333333336,80.31,10.81,44.99333333333334
17.093333333333334,38.0,90.94333333333334,9.963333333333333,47.336666666666666
15.416666666666666,65.0,98.23666666666668,8.723333333333334,60.96666666666667
19.166666666666668,69.0,126.66000000000001,8.746666666666664,55.31
23.596666666666668,83.66666666666667,142.1,9.136666666666667,51.376666666666665
35.64333333333334,152.33333333333334,279.29333333333335,7.960000000000001,60.879999999999995
34.156666666666666,216.0,335.18333333333334,7.030000000000001,76.25
31.47,244.33333333333334,322.99666666666667,7.153333333333333,80.21333333333332
26.116666666666664,65.33333333333333,190.35,8.346666666666668,59.56
28.263333333333332,226.33333333333334,276.18333333333334,7.316666666666667,79.28
31.586666666666662,140.66666666666666,250.07666666666668,8.236666666666666,63.23666666666666
32.07666666666667,197.0,281.84666666666664,7.4799999999999995,64.25333333333334
28.826666666666668,140.66666666666666,260.50333333333333,7.486666666666667,63.96333333333333
25.403333333333332,104.33333333333333,172.4766666666667,8.646666666666667,55.19333333333333
30.186666666666667,169.66666666666666,253.26333333333332,7.6499999999999995,61.85333333333333
25.126666666666665,126.66666666666667,199.76,7.82,64.01666666666667
28.236666666666665,160.66666666666666,238.2533333333333,8.263333333333334,62.78666666666667
24.293333333333333,54.333333333333336,133.45000000000002,9.406666666666666,50.96666666666666
24.30333333333333,153.33333333333334,210.9333333333333,7.696666666666665,72.81666666666666
22.909999999999997,115.0,197.90333333333334,7.746666666666667,63.303333333333335
20.673333333333332,73.33333333333333,123.43333333333334,9.076666666666666,53.56666666666666
18.36,55.0,106.03333333333335,9.603333333333333,49.02333333333333
16.223333333333333,69.0,119.23666666666668,8.543333333333333,61.06999999999999
26.406666666666666,84.33333333333333,161.16666666666666,9.513333333333334,49.85999999999999
25.14,67.66666666666667,173.20666666666668,9.26,53.97333333333333
24.05,173.66666666666666,235.73000000000002,7.233333333333333,85.72666666666667
25.02333333333333,85.33333333333333,167.70666666666668,9.363333333333332,53.126666666666665
29.596666666666664,180.33333333333334,238.1866666666667,8.073333333333332,67.40666666666667
27.51,104.66666666666667,202.1933333333333,8.14,60.123333333333335
23.586666666666662,114.66666666666667,172.3066666666667,8.21,57.6
20.996666666666666,79.0,149.84,8.476666666666667,55.71333333333334
18.43,54.333333333333336,106.30666666666667,9.573333333333332,50.05333333333334
26.209999999999997,72.33333333333333,146.04333333333332,9.416666666666666,49.98666666666666
22.906666666666666,117.33333333333333,197.8066666666667,7.956666666666667,66.47666666666667
27.92,150.33333333333334,225.30666666666664,9.463333333333333,57.86333333333334
20.51,61.333333333333336,143.50333333333333,8.83,55.68333333333334
28.746666666666666,96.0,158.13,9.636666666666667,51.913333333333334
38.52333333333333,221.0,340.05333333333334,7.890000000000001,66.19666666666666
37.42333333333334,238.33333333333334,362.96,7.296666666666667,69.46333333333334
35.510000000000005,170.33333333333334,314.2333333333333,8.0,65.17999999999999
29.200000000000003,154.66666666666666,301.40666666666664,7.2299999999999995,74.59666666666666
35.583333333333336,271.3333333333333,388.7966666666667,6.926666666666667,76.65333333333332
27.373333333333335,117.66666666666667,272.0133333333333,7.656666666666667,72.13333333333333
32.82,239.33333333333334,325.0933333333333,7.43,95.29666666666667
32.91,142.0,319.48333333333335,6.760000000000001,83.44
35.35333333333333,249.66666666666666,337.43666666666667,7.513333333333333,71.45
33.52333333333333,160.0,328.2966666666667,7.13,78.57000000000001
37.419999999999995,258.3333333333333,384.36999999999995,6.63,91.37
42.483333333333334,261.0,443.22,6.256666666666667,85.10666666666667
38.22,216.33333333333334,384.4766666666667,6.426666666666666,82.52333333333333
36.13999999999999,259.3333333333333,346.1033333333333,8.32,77.94999999999999
31.09,154.33333333333334,269.99333333333334,8.296666666666667,72.14
39.31333333333333,273.6666666666667,362.04999999999995,8.19,73.38333333333334
30.493333333333336,136.66666666666666,312.5833333333333,7.476666666666667,75.76333333333334
35.88333333333333,331.6666666666667,414.7933333333333,7.12,113.47999999999998
32.483333333333334,169.33333333333334,344.92333333333335,6.6933333333333325,75.85666666666667
30.646666666666665,224.0,305.21999999999997,7.646666666666667,77.30666666666666
33.43666666666667,220.66666666666666,338.53666666666663,7.416666666666667,72.28333333333333
30.843333333333334,193.66666666666666,292.29,7.6000000000000005,68.38666666666667
26.013333333333332,199.33333333333334,272.06333333333333,7.083333333333333,99.27999999999999
22.72666666666667,130.0,198.57666666666668,7.746666666666666,73.07666666666667
27.666666666666668,158.33333333333334,222.39666666666668,8.43,66.19333333333333
24.153333333333332,83.66666666666667,203.51666666666665,8.51,59.723333333333336
30.726666666666663,174.0,229.34333333333333,9.09,57.123333333333335
24.19666666666667,97.33333333333333,213.54999999999998,7.71,67.13666666666667
