Average Flow
0.0
15.0
30.0
0.0
45.0
90.0
195.0
60.0
150.0
195.0
165.0
270.0
105.0
135.0
135.0
465.0
375.0
300.0
225.0
210.0
255.0
165.0
255.0
165.0
375.0
390.0
285.0
225.0
135.0
510.0
255.0
225.0
255.0
360.0
435.0
345.0
225.0
210.0
330.0
300.0
120.0
150.0
315.0
330.0
165.0
105.0
180.0
465.0
255.0
435.0
150.0
330.0
225.0
330.0
165.0
120.0
390.0
330.0
300.0
180.0
375.0
465.0
300.0
300.0
195.0
360.0
225.0
255.0
180.0
405.0
360.0
270.0
180.0
150.0
555.0
180.0
285.0
210.0
345.0
240.0
315.0
210.0
240.0
525.0
300.0
240.0
135.0
255.0
345.0
300.0
180.0
120.0
405.0
240.0
300.0
90.0
360.0
315.0
450.0
195.0
270.0
420.0
255.0
330.0
150.0
345.0
360.0
285.0
135.0
195.0
465.0
375.0
240.0
120.0
405.0
390.0
225.0
210.0
180.0
420.0
270.0
285.0
195.0
330.0
300.0
240.0
195.0
165.0
435.0
375.0
315.0
210.0
285.0
405.0
270.0
270.0
255.0
435.0
345.0
360.0
120.0
270.0
345.0
255.0
240.0
90.0
450.0
315.0
225.0
210.0
360.0
315.0
300.0
195.0
90.0
465.0
240.0
330.0
195.0
360.0
375.0
105.0
120.0
225.0
435.0
210.0
285.0
165.0
270.0
255.0
330.0
135.0
135.0
480.0
300.0
105.0
165.0
300.0
405.0
270.0
225.0
240.0
480.0
315.0
195.0
195.0
360.0
390.0
255.0
225.0
165.0
360.0
135.0
255.0
195.0
450.0
300.0
285.0
135.0
120.0
345.0
405.0
195.0
225.0
315.0
315.0
210.0
225.0
165.0
390.0
285.0
375.0
210.0
330.0
285.0
270.0
210.0
180.0
330.0
255.0
240.0
255.0
360.0
255.0
345.0
180.0
165.0
450.0
135.0
240.0
120.0
330.0
360.0
330.0
165.0
270.0
435.0
255.0
195.0
135.0
300.0
465.0
285.0
165.0
255.0
300.0
195.0
180.0
90.0
330.0
345.0
345.0
240.0
255.0
450.0
375.0
390.0
120.0
300.0
360.0
240.0
240.0
180.0
375.0
255.0
255.0
45.0
390.0
345.0
270.0
165.0
120.0
390.0
270.0
300.0
165.0
255.0
210.0
285.0
210.0
210.0
330.0
255.0
360.0
120.0
315.0
345.0
300.0
225.0
255.0
405.0
120.0
270.0
225.0
345.0
360.0
210.0
165.0
135.0
360.0
480.0
330.0
75.0
285.0
315.0
255.0
210.0
225.0
420.0
270.0
300.0
165.0
345.0
300.0
360.0
240.0
150.0
405.0
240.0
240.0
180.0
285.0
375.0
255.0
120.0
195.0
240.0
270.0
255.0
165.0
315.0
315.0
255.0
360.0
210.0
465.0
285.0
225.0
105.0
195.0
315.0
150.0
135.0
195.0
450.0
270.0
165.0
165.0
225.0
330.0
180.0
285.0
270.0
450.0
270.0
105.0
150.0
420.0
300.0
240.0
