Density,Waiting Time,Time Loss,Speed,Travel Time
1.86,0.0,7.73,7.283333333333334,28.983333333333334
8.186666666666667,20.333333333333332,44.21666666666667,10.246666666666666,47.03666666666666
13.333333333333334,46.666666666666664,83.80666666666667,9.353333333333333,50.35666666666666
6.956666666666667,18.666666666666668,35.053333333333335,11.213333333333333,42.70000000000001
10.976666666666667,32.333333333333336,59.25,9.979999999999999,47.43000000000001
15.016666666666666,55.333333333333336,93.27666666666669,10.356666666666667,47.53666666666666
13.799999999999999,72.66666666666667,113.01666666666667,8.076666666666666,62.92666666666667
11.173333333333332,80.33333333333333,103.25666666666666,8.623333333333333,60.06999999999999
17.71666666666667,21.666666666666668,67.39,11.073333333333332,43.25
21.616666666666664,73.66666666666667,156.70666666666668,9.233333333333333,53.12333333333333
18.326666666666664,90.33333333333333,143.8166666666667,7.95,61.883333333333326
18.003333333333334,65.0,135.27666666666667,8.953333333333333,56.07
16.349999999999998,25.333333333333332,68.92999999999999,10.613333333333335,44.67333333333334
20.76,70.33333333333333,140.72666666666666,8.94,53.15
27.820000000000004,55.0,144.58,10.270000000000001,46.53666666666667
25.24666666666667,146.33333333333334,226.89,7.743333333333332,67.52666666666666
24.006666666666664,77.0,148.37333333333333,10.056666666666667,48.26333333333333
21.703333333333333,113.66666666666667,170.97333333333336,8.223333333333333,58.76666666666667
17.756666666666668,79.33333333333333,138.35666666666665,8.6,55.42333333333334
19.463333333333335,76.66666666666667,130.63333333333333,9.35,51.75666666666667
21.416666666666668,61.0,120.82333333333334,10.023333333333335,48.43666666666667
23.903333333333336,82.33333333333333,156.49,8.913333333333334,53.723333333333336
24.346666666666664,98.66666666666667,173.4433333333333,8.243333333333334,59.77
21.23,107.0,172.25666666666666,8.89,60.29666666666666
25.013333333333335,103.33333333333333,186.97333333333333,9.206666666666667,55.60333333333333
21.653333333333332,61.666666666666664,108.63999999999999,10.44,46.43
21.11,103.66666666666667,160.60999999999999,8.736666666666666,55.379999999999995
18.326666666666668,22.666666666666668,87.04333333333334,10.566666666666666,44.73666666666667
19.8,42.333333333333336,92.3,10.483333333333333,45.06666666666666
23.286666666666665,112.0,193.47666666666666,7.696666666666666,61.22666666666667
23.656666666666666,98.66666666666667,177.66,8.6,58.64666666666667
19.88333333333333,119.0,188.1866666666667,8.34,66.72666666666667
21.48,54.333333333333336,136.78,9.616666666666667,51.4
22.399999999999995,176.66666666666666,231.95666666666668,7.293333333333333,79.81666666666666
19.13,67.33333333333333,127.95,9.16,56.85999999999999
19.253333333333334,160.66666666666666,194.67999999999998,7.303333333333334,75.78
21.18,66.66666666666667,139.17,8.586666666666666,58.75666666666667
24.156666666666666,128.0,193.35,7.733333333333333,62.71666666666667
20.953333333333333,123.0,184.83333333333334,7.62,63.68333333333333
19.733333333333334,47.0,107.55,9.983333333333334,47.49333333333334
20.939999999999998,96.66666666666667,146.30666666666667,8.459999999999999,61.63999999999999
21.99666666666667,75.66666666666667,138.11333333333334,9.543333333333335,50.45666666666667
22.66,93.66666666666667,166.39333333333332,8.75,55.626666666666665
24.686666666666667,77.33333333333333,151.79666666666665,9.839999999999998,49.14666666666667
32.10999999999999,197.33333333333334,274.7033333333334,8.243333333333334,66.33333333333333
28.486666666666668,119.33333333333333,263.36333333333334,7.923333333333335,73.64333333333333
28.503333333333334,144.66666666666666,239.15,8.403333333333334,59.54666666666666
38.9,185.33333333333334,329.54,8.086666666666666,63.29333333333333
37.58333333333333,215.33333333333334,385.4866666666667,7.086666666666666,74.11333333333334
32.22,269.6666666666667,377.1466666666667,7.12,89.29666666666667
28.726666666666663,99.33333333333333,239.88,8.483333333333333,58.86666666666667
27.216666666666665,262.6666666666667,327.0466666666667,6.626666666666668,129.27666666666667
31.153333333333336,120.0,267.76666666666665,8.16,65.79666666666667
31.936666666666667,249.66666666666666,326.98333333333335,7.506666666666667,74.14333333333333
32.72666666666667,136.0,288.49333333333334,8.32,64.15666666666667
40.79,195.66666666666666,351.2833333333333,7.796666666666667,70.69
43.21666666666667,253.0,436.90000000000003,6.760000000000001,81.92999999999999
44.46,271.0,513.1966666666667,6.256666666666668,98.20666666666666
36.199999999999996,337.3333333333333,460.0866666666666,4.99,135.29666666666665
28.096666666666668,194.0,366.44000000000005,5.510000000000001,137.4333333333333
32.85,300.3333333333333,385.20666666666665,7.006666666666668,99.20333333333333
30.523333333333337,141.0,349.63000000000005,7.686666666666667,84.74666666666667
30.78,199.33333333333334,312.47666666666663,7.739999999999999,75.19999999999999
25.233333333333334,144.0,284.73,6.926666666666667,88.83333333333333
25.986666666666668,139.66666666666666,242.45333333333335,7.9433333333333325,66.69333333333334
28.046666666666667,139.0,247.45666666666662,8.236666666666666,70.04333333333334
30.28,125.0,271.4166666666667,7.82,72.34333333333333
26.256666666666664,199.66666666666666,283.97666666666663,7.14,85.12333333333333
24.409999999999997,66.0,193.14666666666668,8.613333333333333,61.97333333333333
21.846666666666664,177.33333333333334,220.95000000000002,8.24,74.66000000000001
18.32,27.0,119.09000000000002,9.506666666666666,53.21666666666667
19.783333333333335,81.66666666666667,118.66333333333334,9.976666666666667,53.07333333333333
22.58666666666667,60.0,146.00333333333333,9.673333333333334,50.129999999999995
23.583333333333332,108.66666666666667,183.95000000000002,8.07,60.879999999999995
26.85666666666667,85.33333333333333,164.09333333333333,9.176666666666668,52.6
27.310000000000002,94.33333333333333,187.78,9.11,52.38
27.88,127.33333333333333,220.93666666666664,7.93,61.346666666666664
29.76,197.66666666666666,286.56333333333333,8.173333333333334,64.68333333333334
25.896666666666665,116.0,221.08666666666667,7.82,61.10999999999999
25.24,102.0,214.28333333333333,8.43,65.46333333333332
29.92,183.33333333333334,269.1566666666667,7.663333333333334,69.82333333333334
26.263333333333335,116.33333333333333,265.7333333333333,7.223333333333334,76.64333333333333
25.476666666666663,155.0,230.25333333333333,7.483333333333334,65.71666666666667
29.03,119.0,248.38666666666668,8.360000000000001,60.89333333333334
26.463333333333335,114.0,238.14000000000001,7.890000000000001,66.03
30.960000000000004,232.66666666666666,313.3966666666667,7.45,77.82000000000001
33.330000000000005,151.66666666666666,315.50666666666666,7.726666666666667,73.02666666666667
35.57333333333333,262.3333333333333,372.8233333333333,6.789999999999999,88.46333333333332
29.053333333333338,183.66666666666666,327.27000000000004,6.923333333333333,85.49000000000001
33.083333333333336,209.0,306.68333333333334,7.923333333333332,71.68333333333332
31.083333333333332,143.0,319.1066666666666,7.516666666666666,83.65333333333332
31.426666666666673,203.33333333333334,340.41666666666663,6.330000000000001,90.91000000000001
30.889999999999997,215.0,339.46999999999997,6.79,88.21666666666665
34.91,138.33333333333334,331.38000000000005,7.599999999999999,71.88666666666667
34.376666666666665,235.66666666666666,343.2366666666667,7.340000000000001,81.85666666666667
32.163333333333334,153.33333333333334,318.78000000000003,7.226666666666667,72.49000000000001
36.50333333333334,253.0,349.1566666666666,7.54,72.64999999999999
25.923333333333336,131.33333333333334,256.59666666666664,7.27,77.33666666666667
22.093333333333334,108.0,165.50333333333333,8.793333333333335,56.096666666666664
22.08666666666667,70.33333333333333,144.10333333333332,9.433333333333335,50.82333333333333
17.560000000000002,85.0,138.77666666666667,8.126666666666667,58.44333333333333
18.223333333333333,63.333333333333336,125.04666666666668,8.72,54.98333333333333
21.873333333333335,81.66666666666667,140.79666666666665,9.11,52.526666666666664
21.64,128.33333333333334,197.98666666666668,7.513333333333333,69.25666666666667
20.59,53.0,119.11333333333334,10.026666666666667,48.34666666666667
21.22,78.0,141.23333333333335,9.483333333333334,52.24333333333333
22.396666666666665,41.666666666666664,119.83666666666666,9.706666666666667,49.163333333333334
19.846666666666668,140.0,178.42,8.233333333333334,63.03666666666667
17.69666666666667,27.666666666666668,102.95333333333333,9.496666666666666,50.836666666666666
19.113333333333333,47.666666666666664,96.03666666666668,10.38,45.75
18.8,93.0,161.95000000000002,7.32,69.86999999999999
