Average Flow
0.0
0.0
15.0
30.0
90.0
135.0
150.0
210.0
330.0
75.0
135.0
255.0
225.0
195.0
30.0
285.0
180.0
210.0
105.0
180.0
330.0
300.0
360.0
135.0
315.0
210.0
330.0
285.0
210.0
480.0
165.0
210.0
255.0
270.0
315.0
270.0
90.0
240.0
465.0
255.0
195.0
150.0
480.0
270.0
165.0
345.0
210.0
420.0
240.0
210.0
105.0
315.0
315.0
285.0
195.0
150.0
540.0
255.0
255.0
45.0
420.0
270.0
240.0
255.0
135.0
345.0
165.0
210.0
255.0
360.0
345.0
360.0
105.0
165.0
285.0
330.0
255.0
195.0
360.0
450.0
345.0
180.0
210.0
300.0
240.0
210.0
195.0
330.0
345.0
270.0
165.0
135.0
405.0
375.0
240.0
135.0
330.0
345.0
255.0
255.0
300.0
480.0
375.0
165.0
210.0
315.0
405.0
345.0
180.0
255.0
465.0
390.0
150.0
180.0
255.0
420.0
120.0
195.0
150.0
450.0
270.0
285.0
150.0
300.0
360.0
315.0
240.0
210.0
480.0
180.0
285.0
150.0
435.0
195.0
300.0
270.0
135.0
420.0
210.0
210.0
165.0
420.0
330.0
375.0
195.0
120.0
420.0
375.0
285.0
270.0
465.0
210.0
330.0
225.0
300.0
405.0
180.0
375.0
165.0
360.0
300.0
180.0
225.0
165.0
285.0
240.0
390.0
90.0
240.0
510.0
300.0
240.0
225.0
420.0
195.0
270.0
90.0
315.0
240.0
345.0
285.0
225.0
465.0
330.0
165.0
225.0
420.0
270.0
300.0
360.0
240.0
435.0
270.0
375.0
105.0
405.0
390.0
360.0
180.0
165.0
285.0
240.0
285.0
90.0
315.0
405.0
210.0
315.0
225.0
555.0
210.0
180.0
180.0
300.0
225.0
420.0
180.0
195.0
435.0
285.0
300.0
180.0
375.0
405.0
210.0
165.0
120.0
435.0
300.0
345.0
240.0
450.0
360.0
210.0
240.0
270.0
450.0
225.0
315.0
225.0
225.0
405.0
345.0
195.0
195.0
450.0
300.0
300.0
165.0
390.0
285.0
225.0
135.0
165.0
345.0
225.0
270.0
105.0
315.0
420.0
345.0
120.0
165.0
300.0
120.0
345.0
105.0
480.0
300.0
300.0
255.0
165.0
255.0
390.0
375.0
120.0
375.0
360.0
150.0
210.0
240.0
390.0
270.0
180.0
105.0
270.0
360.0
240.0
165.0
165.0
435.0
255.0
255.0
105.0
345.0
240.0
165.0
135.0
210.0
300.0
180.0
165.0
195.0
300.0
345.0
255.0
165.0
225.0
225.0
150.0
225.0
225.0
285.0
345.0
225.0
180.0
180.0
390.0
150.0
255.0
300.0
240.0
315.0
315.0
210.0
255.0
360.0
345.0
315.0
150.0
180.0
195.0
240.0
225.0
315.0
330.0
270.0
165.0
210.0
270.0
210.0
240.0
150.0
315.0
405.0
240.0
180.0
165.0
255.0
270.0
180.0
105.0
90.0
240.0
150.0
105.0
30.0
225.0
120.0
210.0
