Average Flow
0.0
0.0
60.0
100.0
80.0
20.0
140.0
160.0
200.0
60.0
140.0
100.0
100.0
200.0
240.0
180.0
180.0
300.0
120.0
240.0
200.0
160.0
320.0
80.0
240.0
80.0
280.0
60.0
240.0
200.0
240.0
260.0
260.0
160.0
360.0
360.0
140.0
200.0
100.0
140.0
200.0
140.0
240.0
120.0
400.0
300.0
220.0
160.0
180.0
260.0
240.0
220.0
120.0
240.0
180.0
200.0
180.0
280.0
320.0
120.0
220.0
60.0
420.0
200.0
220.0
140.0
280.0
340.0
100.0
260.0
200.0
340.0
320.0
180.0
320.0
180.0
280.0
240.0
260.0
200.0
280.0
140.0
320.0
260.0
320.0
440.0
160.0
280.0
140.0
320.0
140.0
260.0
80.0
180.0
360.0
220.0
220.0
220.0
300.0
180.0
200.0
100.0
200.0
400.0
120.0
160.0
320.0
400.0
260.0
160.0
360.0
180.0
380.0
280.0
240.0
260.0
240.0
180.0
160.0
320.0
160.0
340.0
180.0
340.0
100.0
320.0
260.0
240.0
260.0
280.0
200.0
260.0
320.0
260.0
320.0
240.0
240.0
340.0
220.0
240.0
200.0
320.0
120.0
260.0
240.0
220.0
220.0
260.0
280.0
200.0
160.0
280.0
260.0
160.0
280.0
240.0
140.0
280.0
180.0
340.0
160.0
420.0
160.0
200.0
260.0
200.0
260.0
160.0
160.0
220.0
260.0
160.0
240.0
220.0
120.0
360.0
240.0
380.0
160.0
280.0
260.0
180.0
120.0
180.0
280.0
180.0
180.0
200.0
340.0
240.0
220.0
260.0
160.0
320.0
180.0
180.0
100.0
340.0
100.0
100.0
160.0
180.0
380.0
120.0
180.0
120.0
280.0
200.0
160.0
220.0
180.0
340.0
160.0
140.0
200.0
400.0
200.0
200.0
280.0
300.0
420.0
160.0
180.0
240.0
440.0
100.0
180.0
260.0
300.0
280.0
160.0
140.0
260.0
380.0
280.0
260.0
280.0
220.0
260.0
180.0
200.0
60.0
280.0
220.0
140.0
140.0
360.0
300.0
120.0
240.0
140.0
280.0
360.0
120.0
220.0
340.0
340.0
160.0
260.0
120.0
180.0
260.0
240.0
120.0
260.0
300.0
160.0
260.0
160.0
340.0
180.0
360.0
140.0
140.0
400.0
220.0
160.0
120.0
240.0
280.0
260.0
240.0
160.0
240.0
160.0
240.0
120.0
140.0
180.0
220.0
160.0
100.0
380.0
140.0
200.0
80.0
300.0
160.0
260.0
260.0
240.0
120.0
260.0
300.0
240.0
400.0
440.0
280.0
140.0
260.0
320.0
80.0
180.0
100.0
420.0
260.0
140.0
340.0
280.0
440.0
280.0
380.0
240.0
320.0
340.0
80.0
260.0
260.0
340.0
160.0
260.0
80.0
280.0
220.0
340.0
380.0
240.0
480.0
80.0
260.0
220.0
400.0
200.0
160.0
200.0
180.0
360.0
60.0
220.0
160.0
280.0
80.0
120.0
180.0
140.0
360.0
100.0
200.0
200.0
360.0
