Timestep,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,19.51,0.0,0.0,6.0,19.5,18.0,6.0,6.01,0.0,0.0,6.0,0.0,27.0,13.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0
80.0,0.0,31.5,19.5,0.0,0.0,12.0,34.5,45.0,6.0,12.030000000000001,6.0,13.51,19.5,19.53,33.0,40.5,6.0,19.5,6.0,6.0,0.0,19.5,6.0,39.0,0.0
100.0,0.0,22.6,6.01,6.0,0.0,6.0,6.0,0.0,13.5,13.51,0.0,6.0,7.59,0.0,0.0,22.61,0.0,12.0,6.0,12.01,0.0,0.0,6.0,13.5,0.0
120.0,0.0,0.0,6.0,18.0,0.0,6.0,12.0,0.0,25.5,28.51,21.01,52.51,19.5,6.0,0.0,21.0,37.5,33.0,18.0,12.0,0.0,0.0,18.0,21.0,0.0
140.0,0.0,6.0,13.5,0.0,0.0,0.0,18.0,6.0,25.59,6.0,12.0,13.62,0.0,0.0,6.0,0.0,13.629999999999999,0.0,6.03,0.0,0.0,6.0,12.0,6.0,0.0
160.0,0.0,25.5,34.510000000000005,6.0,0.0,0.0,37.5,39.03,31.5,21.0,25.5,39.0,6.01,60.01,12.0,6.0,91.51,40.5,46.52,12.0,0.0,40.510000000000005,39.04,48.01,0.0
180.0,0.0,48.0,78.00999999999999,0.0,0.0,13.51,61.510000000000005,76.5,60.019999999999996,42.0,99.07,120.03,69.01,75.01,48.0,0.0,157.53,48.0,84.07000000000001,27.0,0.0,49.51,100.59,70.53,0.0
200.0,0.0,6.0,6.0,12.01,0.0,21.02,13.5,90.1,31.5,0.0,21.0,39.0,40.5,67.50999999999999,21.0,27.0,24.0,18.0,6.0,6.0,0.0,19.5,41.07,0.0,0.0
220.0,0.0,19.5,25.5,12.0,0.0,21.0,34.5,88.5,81.02000000000001,21.03,21.0,90.00999999999999,81.0,111.02,28.5,48.0,30.0,45.0,25.5,25.5,0.0,33.0,40.52,13.5,0.0
240.0,0.0,45.0,27.0,55.519999999999996,0.0,12.0,31.5,30.0,78.14,39.02,6.0,91.64,88.68,67.5,18.0,25.5,40.63,96.02000000000001,52.5,24.0,0.0,12.0,6.0,21.0,0.0
260.0,0.0,75.00999999999999,39.0,82.50999999999999,0.0,12.0,60.02,66.0,111.00999999999999,69.00999999999999,19.5,103.5,96.1,111.00999999999999,40.55,39.0,69.00999999999999,133.51,103.56,69.00999999999999,0.0,52.5,34.5,48.0,0.0
280.0,0.0,21.0,42.129999999999995,116.13,0.0,0.0,70.65,42.11,6.0,13.5,6.0,51.010000000000005,97.61000000000001,105.14,6.0,21.0,31.55,54.120000000000005,27.0,0.0,0.0,19.5,18.6,21.01,0.0
300.0,0.0,28.52,33.58,21.0,0.0,0.0,91.61,54.0,18.0,21.0,55.5,103.57,141.1,111.00999999999999,18.009999999999998,28.5,60.0,75.0,85.57,25.5,0.0,27.0,47.1,28.5,0.0
320.0,0.0,6.0,6.0,12.02,0.0,0.0,109.75999999999999,24.03,31.519999999999996,0.0,6.0,33.17,60.050000000000004,103.67000000000002,0.0,0.0,6.0,31.6,112.53000000000002,0.0,0.0,0.0,6.0,77.11,0.0
340.0,0.0,19.5,34.5,30.0,0.0,18.0,99.03,58.5,186.10999999999999,27.0,46.5,88.59,187.71999999999997,141.09,6.0,6.0,73.5,103.6,141.01,25.5,0.0,25.51,25.5,62.12,0.0
360.0,0.0,40.519999999999996,55.51,61.5,0.0,78.04,163.59,90.0,171.01,103.59,63.01,156.13,150.03,192.04999999999998,57.02,57.01,111.0,90.00999999999999,201.03999999999996,27.0,0.0,28.51,34.5,107.12,0.0
380.0,0.0,42.01,27.580000000000002,28.55,0.0,27.01,81.12,91.52,115.61,36.01,41.14,156.05,126.10999999999999,111.01,63.1,117.17,12.0,127.61,69.00999999999999,12.0,0.0,6.0,18.62,6.0,0.0
400.0,0.0,48.01,21.0,48.06,0.0,34.5,126.01,126.06,115.53,51.05,27.0,216.02999999999997,163.53000000000003,156.07,93.01,63.04,46.5,133.51999999999998,135.12,25.51,0.0,19.5,40.5,35.11,0.0
420.0,0.0,6.0,34.5,18.0,0.0,6.0,75.10000000000001,81.09,67.5,24.0,67.53,135.22,163.69,156.24,45.0,61.5,46.5,133.64,48.09,31.6,0.0,52.510000000000005,33.0,49.51,0.0
440.0,0.0,45.0,34.5,46.51,0.0,19.5,127.51,111.03,118.50999999999999,39.0,75.0,246.05,208.64,231.13,58.5,73.50999999999999,133.54,133.5,88.53,75.03,0.0,75.01,39.0,55.51,0.0
460.0,0.0,63.11,57.14,45.660000000000004,0.0,7.59,105.22,40.17,88.66,18.6,12.0,106.78,156.26999999999998,63.14,0.0,0.0,40.5,64.74,58.62,19.59,0.0,32.07,27.0,36.01,0.0
480.0,0.0,70.50999999999999,69.59,63.0,0.0,0.0,112.51,70.2,126.01,19.5,41.07,156.01,246.13,63.01,55.5,39.61,99.03,84.10999999999999,105.02,18.0,0.0,55.5,40.5,43.51,0.0
500.0,0.0,93.03,112.53999999999999,12.0,0.0,0.0,186.93,46.52,27.130000000000003,0.0,31.5,138.16,198.21,39.14,76.52,27.03,27.0,55.69,85.63,12.0,0.0,0.0,78.00999999999999,51.01,0.0
520.0,0.0,40.5,90.02,45.01,0.0,12.0,140.3,103.50999999999999,141.11,27.0,73.5,171.25,103.6,156.10999999999999,54.0,39.0,111.02,126.1,126.11,33.0,0.0,0.0,25.5,0.0,0.0
540.0,0.0,91.53,145.62,105.00999999999999,0.0,19.52,228.84,132.04999999999998,147.05000000000004,34.519999999999996,126.07000000000002,217.6,120.16,169.53,99.04,97.55,201.01999999999998,171.11999999999998,184.57,112.53,0.0,28.51,63.01,13.5,0.0
560.0,0.0,18.0,64.65,33.07,0.0,25.5,130.72,138.12,48.0,84.63,6.0,129.12,112.51999999999998,171.10000000000002,12.0,33.0,96.09,157.62,90.1,12.0,0.0,18.0,42.01,13.5,0.0
580.0,0.0,18.0,160.62,55.510000000000005,0.0,25.5,114.01,175.62,97.50999999999999,93.01,33.04,178.6,148.53,186.05,55.5,40.5,111.0,118.52,103.50999999999999,25.5,0.0,33.0,78.02,27.0,0.0
600.0,0.0,19.5,97.56,12.0,0.0,18.0,31.5,156.06,64.61000000000001,25.5,12.0,193.54000000000002,76.71,156.16,18.0,40.5,118.67999999999999,156.15,81.00999999999999,6.0,0.0,12.02,13.5,54.010000000000005,0.0
620.0,0.0,46.519999999999996,171.04000000000002,76.53,0.0,31.51,81.01,208.6,193.56,55.540000000000006,40.510000000000005,261.14,66.0,238.66000000000003,31.5,97.55,186.05,141.02999999999997,141.04000000000002,25.51,0.0,46.5,25.51,97.51,0.0
640.0,0.0,11.91,132.01999999999998,6.57,0.0,0.0,39.0,151.51,82.77000000000001,13.13,24.58,171.05,106.72,120.27000000000001,28.6,18.0,24.03,69.17,85.63,7.59,0.0,78.11,32.13,21.0,0.0
660.0,0.0,25.41,183.29999999999998,6.0,0.0,42.0,60.010000000000005,187.62,111.06,32.629999999999995,32.07,208.26999999999998,163.55,97.52,6.0,33.0,54.0,99.1,114.06,0.0,0.0,48.0,55.51,64.50999999999999,0.0
680.0,0.0,18.0,86.18,18.02,0.0,0.0,6.0,157.81,111.11,6.0,19.5,130.59,90.12,20.42,25.51,17.3,37.54,156.08999999999997,94.16000000000001,6.02,0.0,6.01,73.54,87.03,0.0
700.0,0.0,54.01,187.55,39.05,0.0,33.010000000000005,81.00999999999999,178.64,268.63,45.0,31.5,171.16,31.5,96.95000000000002,82.50999999999999,38.3,253.64,231.13,59.67,36.01,0.0,46.52,6.07,40.510000000000005,0.0
720.0,0.0,105.04,223.54,114.03,0.0,79.51,112.51,199.51,253.57,49.51,105.09,153.15,63.10000000000001,176.45000000000002,114.03,117.82000000000001,223.54000000000002,192.03,46.54,85.50999999999999,0.0,91.56,48.010000000000005,106.54,0.0
740.0,0.0,63.599999999999994,137.14,27.01,0.0,0.0,61.51,106.63,120.10999999999999,48.0,47.08,163.56,82.50999999999999,141.03,12.0,69.58,121.64,151.62,76.55,48.1,0.0,28.5,13.5,71.12,0.0
760.0,0.0,56.09,129.60999999999999,55.5,0.0,0.0,90.00999999999999,91.64,118.60999999999999,70.50999999999999,128.25,246.02999999999997,126.03,178.54000000000002,25.5,40.5,150.01,165.14,91.52,70.5,0.0,42.02,34.5,86.11999999999999,0.0
780.0,0.0,48.01,142.54,6.0,0.0,33.0,88.5,156.11999999999998,150.13,46.53,33.6,136.73,88.60000000000001,150.29,12.0,51.01,99.11,105.02,39.0,12.0,0.0,43.57,73.51,40.519999999999996,0.0
800.0,0.0,67.50999999999999,253.60000000000002,31.509999999999998,0.0,58.5,208.54,156.01,186.14999999999998,76.50999999999999,71.12,232.62,96.0,141.04000000000002,18.0,57.01,238.64999999999998,156.1,156.02,25.51,0.0,88.50999999999999,88.5,55.5,0.0
820.0,0.0,48.65,117.02,12.0,0.0,21.61,58.870000000000005,145.82,109.76,35.11,25.53,123.32,73.61,114.25,43.6,27.07,144.37,93.23,63.16,12.03,0.0,32.07,33.57,21.0,0.0
840.0,0.0,81.13,131.05,12.0,0.0,19.5,61.51,115.54999999999998,108.01,6.0,55.5,196.51999999999998,148.59,135.13,48.57,34.5,156.02,136.63,106.55,25.5,0.0,55.510000000000005,39.57,28.5,0.0
860.0,0.0,99.08,33.010000000000005,6.0,0.0,13.5,79.52,154.56,93.01,18.06,21.04,188.45999999999998,88.72999999999999,121.64,93.04,78.00999999999999,171.03,129.25,120.18,6.0,0.0,18.95,27.04,58.51,0.0
880.0,0.0,90.00999999999999,171.03,63.01,0.0,33.0,45.0,141.01,163.60999999999999,58.5,90.09,215.65,201.04,111.1,48.0,49.510000000000005,231.2,133.52,96.0,33.0,0.0,33.95,61.5,19.509999999999998,0.0
900.0,0.0,121.52,196.54,99.05,0.0,129.07999999999998,130.53,238.62999999999997,171.01999999999998,123.73,112.51999999999998,320.57,238.54000000000002,148.57,108.08,64.50999999999999,225.13,156.01,169.52999999999997,127.51,0.0,62.46,84.01,28.5,0.0
920.0,0.0,108.66,114.61,6.0,0.0,12.0,112.53999999999999,153.12,93.01,26.22,33.0,127.55,106.6,111.13,12.06,49.6,120.04,135.14000000000001,100.51999999999998,12.0,0.0,18.0,55.51,13.5,0.0
940.0,0.0,144.62,45.6,12.0,0.0,25.5,150.01999999999998,121.62,106.52,62.22,93.05,261.06,103.61,118.5,62.15,49.51,135.01999999999998,118.69000000000001,153.03,49.53,0.0,33.0,63.01,36.01,0.0
960.0,0.0,72.02,143.15,45.04,0.0,6.0,106.06,142.64999999999998,72.15,21.0,52.120000000000005,252.03000000000003,111.02,90.12,85.51,63.010000000000005,141.2,141.01999999999998,120.11,19.5,0.0,12.0,27.0,63.02,0.0
980.0,0.0,123.03,192.63,73.5,0.0,19.51,128.56,135.11,105.17,42.019999999999996,74.62,321.23,171.06,126.0,120.01,69.0,261.11,186.10000000000002,186.04000000000002,61.5,0.0,60.010000000000005,60.04,69.00999999999999,0.0
1000.0,0.0,166.54000000000002,108.61,19.5,0.0,0.0,33.04,186.01,112.62,47.13,42.09,153.26,112.72,46.599999999999994,133.54,6.02,133.75,87.22,48.0,6.0,0.0,27.0,62.08,25.5,0.0
1020.0,0.0,78.03999999999999,72.1,33.0,0.0,12.0,81.01,238.55999999999997,171.01,48.01,78.1,195.05,231.2,88.55000000000001,69.67,25.5,144.03,148.64,112.56,12.0,0.0,40.5,63.01,48.0,0.0
1040.0,0.0,115.60000000000001,48.7,12.0,0.0,0.0,13.6,186.19,102.03,76.50999999999999,42.73,153.02,142.56,57.08,47.12,6.0,123.05,72.1,64.53,12.01,0.0,12.0,12.0,6.0,0.0
1060.0,0.0,115.52000000000001,156.64999999999998,103.50999999999999,0.0,40.57,54.2,246.10999999999999,174.18,67.51,77.18,216.15999999999997,171.14,88.5,173.15,60.09,180.18,163.52,97.50999999999999,33.0,0.0,25.5,60.0,13.5,0.0
1080.0,0.0,141.85,171.71,148.51,0.0,72.00999999999999,82.50999999999999,291.13,208.54,121.57999999999998,108.69999999999999,244.79,201.01999999999998,154.55,254.23,118.53,246.20000000000002,216.04,135.04999999999998,84.01,0.0,63.010000000000005,78.06,42.0,0.0
1100.0,0.0,47.35,145.71,6.0,0.0,19.57,75.00999999999999,196.11,115.61000000000001,54.58,81.19,223.81,148.64,90.09,108.16,6.0,138.16,159.26,150.11,40.5,0.0,17.11,54.57,49.52,0.0
1120.0,0.0,69.85,183.17,18.009999999999998,0.0,40.5,97.50999999999999,271.21,85.51,40.5,17.1,396.07,186.13,82.5,33.0,13.51,144.01999999999998,144.18,120.01,48.0,0.0,18.0,48.0,64.50999999999999,0.0
1140.0,0.0,63.01,112.53,6.0,0.0,12.0,82.72,163.74,112.66,61.51,68.11,193.52,133.68,75.02000000000001,163.12,39.0,215.99,148.55,112.61,12.05,0.0,6.0,13.51,6.0,0.0
1160.0,0.0,97.50999999999999,157.56,12.0,0.0,43.54,141.12,238.60999999999999,201.15,97.50999999999999,96.61,133.59,118.51,202.64,230.52999999999997,88.53,276.14,163.51,133.51,25.5,0.0,18.0,54.01,46.52,0.0
1180.0,0.0,47.14,109.52,0.0,0.0,21.09,114.44,202.7,96.21000000000001,48.629999999999995,36.120000000000005,97.78,54.2,111.1,126.02,70.77000000000001,97.21000000000001,177.12000000000003,97.05,13.5,0.0,6.0,48.620000000000005,34.64,0.0
1200.0,0.0,40.51,34.5,6.0,0.0,33.0,88.5,262.64,163.51999999999998,27.0,40.5,178.54000000000002,73.63,133.51,12.0,120.64000000000001,157.18,178.6,119.42999999999999,27.0,0.0,6.0,105.71000000000001,33.0,0.0
1220.0,0.0,6.0,79.57,0.0,0.0,6.0,18.02,205.70000000000002,129.03,27.09,27.03,106.69000000000001,60.06,39.19,70.64,84.04,164.70000000000002,90.78,114.31,6.0,0.0,0.0,34.53,12.0,0.0
1240.0,0.0,66.01,91.50999999999999,6.0,0.0,33.0,96.22,261.15000000000003,276.22,61.510000000000005,81.0,178.66,148.51,238.64,112.51,69.02000000000001,156.03,177.60000000000002,82.59,30.04,0.0,25.52,49.51,12.0,0.0
1260.0,0.0,94.51,109.51,49.51,0.0,34.5,118.52,208.55999999999997,313.70000000000005,121.51,120.03999999999999,246.14999999999998,183.03,312.20000000000005,261.14,114.01,214.54999999999998,215.10999999999999,129.10999999999999,105.0,0.0,40.5,51.01,34.510000000000005,0.0
1280.0,0.0,92.21,92.1,6.0,0.0,12.0,120.02000000000001,123.01,148.61,19.58,117.19999999999999,148.69,126.11,148.6,116.12,6.0,144.14,129.16,64.50999999999999,13.5,0.0,34.5,72.58,85.55,0.0
1300.0,0.0,42.01,53.1,6.0,0.0,40.51,172.57999999999998,183.22,156.01999999999998,42.01,57.01,148.62,193.63,178.52,83.16,12.02,166.53,88.5,90.05,21.0,0.0,70.52,42.58,123.01,0.0
1320.0,0.0,66.06,122.3,17.2,0.0,12.0,88.60000000000001,208.71000000000004,148.62,57.02,69.00999999999999,120.14000000000001,246.30999999999997,114.13,85.54,70.50999999999999,73.6,118.51,75.10000000000001,18.0,0.0,6.0,84.03,19.57,0.0
1340.0,0.0,93.01,150.63,44.2,0.0,25.5,156.04999999999998,193.52,201.14999999999998,78.00999999999999,111.03,150.01999999999998,216.11999999999998,262.64,114.01,105.01,216.08999999999997,148.51,111.02000000000001,39.0,0.0,18.009999999999998,105.01,48.0,0.0
1360.0,0.0,72.15,144.63,12.0,0.0,18.0,70.64,76.75,58.7,106.51,28.630000000000003,84.21000000000001,142.70999999999998,165.24,132.02,102.01,57.11,128.97,69.19999999999999,6.0,0.0,55.52,100.51,41.08,0.0
1380.0,0.0,42.01,169.63,33.010000000000005,0.0,33.0,84.09,60.0,54.02,70.50999999999999,6.0,103.5,142.6,216.14999999999998,138.59,43.51,157.51999999999998,175.66,129.03,12.0,0.0,70.5,128.11,40.5,0.0
1400.0,0.0,76.52,126.66,12.0,0.0,11.870000000000001,34.55,81.06,51.129999999999995,85.53,34.5,46.6,46.63,154.68,159.64,78.02,118.64999999999999,146.98,217.61,6.0,0.0,19.52,57.16,57.01,0.0
1420.0,0.0,99.02,90.61,12.0,0.0,46.34,90.00999999999999,223.66,156.03,31.5,42.0,126.03,163.60999999999999,276.15999999999997,128.11,75.00999999999999,84.00999999999999,97.50999999999999,105.11999999999999,63.019999999999996,0.0,69.00999999999999,186.01999999999998,31.509999999999998,0.0
1440.0,0.0,136.51999999999998,134.14000000000001,36.01,0.0,49.51,127.50999999999999,261.06,193.52999999999997,76.52,76.53999999999999,201.06,178.51999999999998,283.66,144.62,114.00999999999999,207.1,120.00999999999999,184.57999999999998,102.02,0.0,93.00999999999999,252.04,84.01,0.0
1460.0,0.0,113.11999999999999,102.24,12.0,0.0,18.0,114.11,159.10999999999999,51.01,19.5,13.5,120.14,48.02,159.15,33.59,11.11,87.01,121.66000000000001,63.0,11.11,0.0,33.0,249.03,64.59,0.0
1480.0,0.0,78.00999999999999,49.6,33.01,0.0,33.01,103.50999999999999,114.1,96.00999999999999,42.01,34.5,193.54,156.15999999999997,178.51,144.63,34.5,100.51,126.1,99.08,63.010000000000005,0.0,40.5,279.7,109.51,0.0
1500.0,0.0,40.5,78.00999999999999,60.0,0.0,0.0,126.13,103.50999999999999,106.63999999999999,73.5,33.0,97.60000000000001,186.32,178.76,130.81,40.5,64.63,156.10000000000002,133.36,6.0,0.0,69.0,123.89,60.0,0.0
1520.0,0.0,97.5,105.00999999999999,103.51,0.0,19.5,126.0,126.00999999999999,163.54000000000002,118.52000000000001,67.50999999999999,148.5,126.00999999999999,321.13,157.51999999999998,48.0,148.69,163.60000000000002,268.67,39.0,0.0,105.00999999999999,159.79,67.5,0.0
1540.0,0.0,69.69,92.96,12.0,0.0,0.0,87.32999999999998,61.599999999999994,12.0,41.11,7.59,73.21000000000001,75.12,163.76000000000002,132.01999999999998,41.09,137.92,70.63000000000001,100.72,14.1,0.0,29.09,160.56,19.5,0.0
1560.0,0.0,78.00999999999999,33.0,12.0,0.0,42.0,78.00999999999999,133.37,46.5,21.0,28.53,125.73,193.60999999999999,201.01999999999998,153.6,19.5,164.98000000000002,121.62,91.52,12.0,0.0,12.0,92.15,70.52,0.0
1580.0,0.0,57.01,37.510000000000005,0.0,0.0,12.01,61.53,55.92,40.52,12.0,90.11,12.0,121.69000000000001,100.51,117.11000000000001,6.03,136.54,114.11,78.14,18.009999999999998,0.0,0.0,209.82,57.02,0.0
1600.0,0.0,12.0,90.02000000000001,19.509999999999998,0.0,25.5,88.5,156.1,148.62,54.01,73.5,90.06,178.51,180.25,115.51,12.0,238.64,178.61999999999998,148.61,39.0,0.0,6.0,186.72,55.51,0.0
1620.0,0.0,40.5,129.02,28.5,0.0,48.0,163.55,178.51999999999998,163.51,87.02,127.59,141.05,229.59000000000003,289.65,174.02999999999997,34.51,342.5,199.39,162.06,97.50999999999999,0.0,43.51,237.73999999999998,105.05,0.0
1640.0,0.0,6.0,101.11,48.0,0.0,12.0,25.5,135.14,90.00999999999999,39.620000000000005,13.67,60.02,171.2,187.64000000000001,0.0,21.0,160.81,113.92999999999999,108.11999999999999,19.5,0.0,19.5,175.74,28.5,0.0
1660.0,0.0,27.01,47.12,78.00999999999999,0.0,40.510000000000005,82.51,178.68,118.52,19.5,54.6,112.50999999999999,133.66,201.05,33.0,51.099999999999994,190.52,91.42999999999999,145.53,48.010000000000005,0.0,33.0,137.24,28.5,0.0
1680.0,0.0,19.51,92.11,33.010000000000005,0.0,12.02,54.11,121.77,103.61999999999999,46.5,82.50999999999999,88.79000000000002,193.75,133.68,127.53,59.129999999999995,261.02,163.57,39.019999999999996,18.0,0.0,31.5,121.55000000000001,12.01,0.0
1700.0,0.0,40.5,99.61,82.54,0.0,27.0,126.18,126.02000000000001,148.6,105.03999999999999,118.52,103.50999999999999,171.03,343.64,148.51,80.11,163.67000000000002,208.53,90.00999999999999,33.0,0.0,66.0,223.53,12.0,0.0
1720.0,0.0,33.0,129.64000000000001,33.57,0.0,19.5,112.8,28.6,61.66,6.0,42.61,67.68,76.72,93.28,102.01,24.6,178.85000000000002,142.58,55.60000000000001,18.619999999999997,0.0,33.64,168.02,73.69999999999999,0.0
1740.0,0.0,63.0,19.5,40.510000000000005,0.0,27.0,141.02,37.51,61.5,25.5,80.08,81.0,82.53,180.11,50.13,19.5,183.13,172.60999999999999,63.04,33.0,0.0,19.5,115.63999999999999,85.52,0.0
1760.0,0.0,57.01,40.510000000000005,32.1,0.0,6.0,98.78999999999999,78.24,12.0,25.5,113.43,31.61,54.06,144.17000000000002,34.53,64.52000000000001,195.06,112.79,6.0,0.0,0.0,24.02,183.12,159.11,0.0
1780.0,0.0,6.0,100.51,50.1,0.0,27.01,118.12,165.01999999999998,121.6,40.5,128.39000000000001,133.51999999999998,118.50999999999999,187.74,70.50999999999999,45.01,156.13,163.60999999999999,39.0,0.0,0.0,61.510000000000005,202.54999999999998,67.56,0.0
1800.0,0.0,21.0,123.06,102.63,0.0,97.52,169.0,189.02,172.61,63.01,150.9,244.67,141.04999999999998,142.53,87.05000000000001,63.09,242.23,171.05,75.00999999999999,0.0,0.0,84.01,238.64000000000001,76.50999999999999,0.0
1820.0,0.0,33.0,19.5,48.03,0.0,0.0,52.5,100.7,99.02,63.59,65.12,82.72999999999999,81.00999999999999,172.78,13.5,33.57,179.35,153.11,45.04,25.5,0.0,34.5,183.01,33.0,0.0
1840.0,0.0,55.51,40.510000000000005,63.0,0.0,33.0,81.01,73.59,106.51,49.54,107.11,88.52000000000001,163.51,186.03000000000003,107.11,62.099999999999994,200.13,175.65,52.5,33.0,0.0,49.54,212.12,55.53,0.0
1860.0,0.0,19.5,40.510000000000005,27.02,0.0,18.0,61.59,127.67,133.64,13.5,103.55,126.25,156.21,90.12,91.51,46.510000000000005,199.54000000000002,187.8,12.0,0.0,0.0,25.51,100.65,18.0,0.0
1880.0,0.0,46.5,54.0,39.0,0.0,54.04,97.50999999999999,150.10999999999999,193.55,19.51,141.01,141.04,171.11,133.62,112.51,69.00999999999999,163.51999999999998,208.67,52.5,27.0,0.0,84.00999999999999,187.54000000000002,31.5,0.0
1900.0,0.0,54.43,55.620000000000005,13.5,0.0,18.0,40.58,57.14,78.27,24.630000000000003,109.51,105.17,121.73,138.81,41.09,21.0,153.11999999999998,166.56,40.52,6.0,0.0,6.0,198.03,18.0,0.0
1920.0,0.0,41.84,99.7,55.54,0.0,40.5,69.00999999999999,141.01999999999998,25.5,57.01,128.11,96.1,231.22,170.17999999999998,86.09,60.61,108.01,205.62999999999997,99.02,6.0,0.0,33.0,153.19,48.010000000000005,0.0
1940.0,0.0,13.53,109.52000000000001,0.0,0.0,6.0,39.11,132.34,18.009999999999998,78.01,40.56,45.16,229.70999999999998,139.63,100.66999999999999,13.5,96.01,267.42,115.58,12.0,0.0,19.55,88.67,63.01,0.0
1960.0,0.0,40.5,93.01,19.56,0.0,31.51,141.01,186.01,43.54,39.0,136.51,133.55,195.23999999999998,216.26,91.50999999999999,39.05,88.62,172.62,111.00999999999999,48.03,0.0,67.50999999999999,130.65,25.5,0.0
1980.0,0.0,76.57,144.04000000000002,28.51,0.0,48.0,201.03,237.07999999999998,40.51,61.51,196.54999999999998,259.61,156.01999999999998,193.51,150.03,85.56,141.01999999999998,162.24,169.61,78.07,0.0,121.51,211.57,40.5,0.0
2000.0,0.0,6.0,72.71000000000001,48.0,0.0,18.0,84.1,126.12,46.510000000000005,34.5,72.58,48.09,129.17999999999998,100.52,101.1,57.11000000000001,106.60000000000001,193.64000000000001,91.6,27.0,0.0,6.0,241.53,13.5,0.0
2020.0,0.0,12.0,51.01,83.1,0.0,40.5,90.00999999999999,103.50999999999999,76.53,42.01,41.120000000000005,67.5,225.17000000000002,120.01,34.5,94.64,126.01,201.03,111.00999999999999,48.0,0.0,6.0,120.68,27.0,0.0
2040.0,0.0,18.0,106.58,19.509999999999998,0.0,31.5,66.00999999999999,142.73,133.53,25.5,144.32999999999998,60.02,171.11999999999998,88.61000000000001,75.00999999999999,100.52,105.17,156.29,115.66,12.0,0.0,24.0,108.09,18.060000000000002,0.0
2060.0,0.0,31.5,141.02,54.010000000000005,0.0,51.0,96.00999999999999,171.11,186.10999999999999,37.5,181.52,133.51999999999998,186.14999999999998,171.17000000000002,112.51999999999998,142.51,208.64,163.65,159.13,127.53,0.0,39.0,216.03,60.0,0.0
2080.0,0.0,27.04,102.01,42.05,0.0,12.01,49.64000000000001,135.11,93.15,19.51,147.02,75.24,208.78,127.48,27.61,102.01,130.61,125.72999999999999,51.02,111.14,0.0,25.51,211.68,48.64,0.0
2100.0,0.0,85.50999999999999,27.0,49.51,0.0,34.5,70.64,69.11,99.01,55.51,41.11,133.52,276.06,208.48000000000002,25.5,102.1,171.13,193.21999999999997,96.0,12.01,0.0,33.0,227.16,36.01,0.0
2120.0,0.0,75.02,27.88,57.019999999999996,0.0,0.0,76.50999999999999,49.620000000000005,70.50999999999999,84.07,188.26,75.03,346.39,88.50999999999999,25.51,55.61,138.04,150.10999999999999,24.0,6.01,0.0,6.0,129.71,21.04,0.0
2140.0,0.0,75.00999999999999,33.870000000000005,24.0,0.0,13.5,69.0,118.50999999999999,156.14000000000001,67.5,192.62,186.17000000000002,178.53,186.10999999999999,67.51,100.51,111.00999999999999,189.11999999999998,141.08,39.0,0.0,25.52,137.12,52.5,0.0
2160.0,0.0,114.00999999999999,83.38,63.019999999999996,0.0,58.54,120.01,207.11,147.01999999999998,148.55,275.16999999999996,163.54999999999998,180.05999999999997,216.12999999999997,141.05,145.51,223.69,210.2,222.04000000000002,99.00999999999999,0.0,63.0,216.62,90.01,0.0
2180.0,0.0,70.50999999999999,84.61,33.0,0.0,6.0,108.01,187.73,135.01999999999998,40.5,176.12,67.5,163.51999999999998,126.01,12.0,78.74,148.7,165.2,151.62,33.0,0.0,11.1,212.14,48.0,0.0
2200.0,0.0,115.60000000000001,78.10999999999999,40.5,0.0,40.51,144.02,202.64999999999998,156.01999999999998,93.01,171.12,111.02000000000001,246.12,178.51,55.5,28.5,148.51,172.53,135.11,70.53,0.0,18.0,214.64999999999998,93.05,0.0
2220.0,0.0,19.5,76.52,6.0,0.0,46.53,253.72,132.27999999999997,150.13,54.0,94.48,97.72,216.27,127.65,0.0,69.0,129.14,81.0,89.25,31.5,0.0,18.02,121.75,18.0,0.0
2240.0,0.0,48.01,118.52,45.03,0.0,82.52,163.53,72.01,208.51999999999998,75.0,149.97,171.2,291.13,148.63,18.0,84.00999999999999,261.15,133.5,185.29999999999998,67.51,0.0,111.05000000000001,187.53,37.510000000000005,0.0
2260.0,0.0,27.0,71.09,18.57,0.0,0.0,76.49000000000001,76.62,106.78,43.620000000000005,145.47,91.82999999999998,127.78,148.73,36.11,27.59,108.30000000000001,64.65,99.12,0.0,0.0,34.6,174.02,27.01,0.0
2280.0,0.0,55.51,137.08999999999997,27.0,0.0,12.0,104.91,120.19,97.5,42.01,137.17,133.64,178.52,148.51,43.51,19.5,142.51,123.16,90.00999999999999,19.51,0.0,33.0,167.16,40.5,0.0
