,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3.333333333333333,0.0,0.0,2.333333333333333,2.75,7.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,14.333333333333334,6.333333333333333,0.25,2.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0
3,0.0,25.666666666666668,20.0,0.0,0.0,12.666666666666666,20.75,21.0,5.0,7.0,3.0,0.75,10.25,6.25,30.666666666666668,25.33333333333333,5.0,14.25,2.25,1.3333333333333333,0.0,6.666666666666667,1.0,29.666666666666668,0.0
4,0.0,32.0,11.0,1.0,0.0,9.666666666666666,18.5,19.75,8.0,10.0,3.333333333333333,7.5,14.25,10.0,21.33333333333333,30.0,5.25,9.5,2.75,8.0,0.0,10.333333333333334,9.0,25.33333333333333,0.0
5,0.0,19.33333333333333,6.666666666666667,14.0,0.0,6.666666666666667,8.75,0.0,15.0,19.33333333333333,4.0,15.75,6.25,0.75,0.0,16.0,15.25,16.5,12.75,13.333333333333334,0.0,0.0,14.666666666666666,17.666666666666668,0.0
6,0.0,0.6666666666666666,12.333333333333334,20.0,0.0,5.333333333333333,18.0,4.5,28.0,24.666666666666668,17.666666666666668,38.75,15.75,8.0,0.6666666666666666,16.333333333333332,26.75,20.25,15.0,11.0,0.0,3.6666666666666665,21.0,19.33333333333333,0.0
7,0.0,19.0,21.666666666666668,0.3333333333333333,0.0,0.0,25.0,12.0,23.75,12.333333333333334,25.33333333333333,23.25,1.0,18.25,11.333333333333334,4.0,43.0,22.0,17.75,12.333333333333334,0.0,16.666666666666668,22.33333333333333,28.33333333333333,0.0
8,0.0,37.333333333333336,45.66666666666666,9.333333333333334,0.0,13.0,41.25,40.0,36.75,29.33333333333333,39.0,54.75,30.25,51.5,29.0,20.33333333333333,77.25,32.75,39.75,30.666666666666668,0.0,47.66666666666666,49.0,60.0,0.0
9,0.0,8.666666666666666,18.666666666666668,3.6666666666666665,0.0,7.0,12.25,47.25,22.5,15.0,21.0,29.0,26.25,44.0,14.666666666666666,14.333333333333334,26.0,14.0,11.5,6.333333333333333,0.0,20.33333333333333,23.666666666666668,10.666666666666666,0.0
10,0.0,14.666666666666666,15.333333333333334,13.333333333333334,0.0,20.0,13.5,60.75,42.75,4.666666666666667,20.0,48.0,44.5,55.5,21.0,37.0,24.5,24.0,10.5,13.333333333333334,0.0,26.33333333333333,35.0,3.333333333333333,0.0
11,0.0,32.333333333333336,22.0,25.33333333333333,0.0,11.0,20.75,41.5,36.75,25.33333333333333,6.333333333333333,48.5,56.5,51.0,20.666666666666668,31.666666666666668,22.5,40.0,30.25,19.666666666666668,0.0,17.0,19.33333333333333,13.0,0.0
