,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
50,9.935,31.39333333333333,29.04666666666667,21.55333333333333,17.285,14.776666666666666,23.442500000000003,37.01,30.0075,21.83,23.53,31.765,37.24,25.3925,30.21333333333333,21.006666666666668,27.130000000000003,36.5975,24.5925,16.37333333333333,17.6,18.843333333333334,18.496666666666663,19.216666666666665,14.825
51,6.220000000000001,29.34,24.956666666666667,24.506666666666664,15.915,18.343333333333334,25.265,41.525,33.584999999999994,21.67,20.55666666666667,36.447500000000005,34.065,28.225,29.01,18.66333333333333,33.63,36.7475,26.78,15.953333333333331,17.79,17.37333333333333,21.386666666666667,19.60333333333333,12.51
52,9.105,25.743333333333336,27.686666666666667,23.680000000000003,14.325,16.55666666666667,25.56,36.58,28.130000000000003,27.14,22.120000000000005,35.5625,32.61000000000001,25.8375,32.64333333333334,19.986666666666665,32.355000000000004,34.1375,26.0575,16.42,19.0,17.416666666666668,21.683333333333337,19.11,13.49
53,9.065,22.243333333333336,34.50333333333334,22.813333333333333,15.81,20.166666666666668,21.255,40.6925,28.1475,28.73333333333333,26.78666666666666,37.92,37.145,22.972500000000004,35.10333333333333,20.316666666666663,31.43,30.280000000000005,27.57,22.19,15.425,21.89,23.63,21.52,14.045
54,7.195,22.42333333333333,34.36,19.27,19.46,19.12333333333333,19.6325,42.0025,25.1725,23.24,25.820000000000004,37.01,38.0975,21.3425,35.88,22.94,27.6425,30.2625,26.795,17.97666666666667,7.880000000000001,20.236666666666665,19.33666666666667,18.563333333333333,13.415
55,8.38,21.313333333333336,31.63333333333333,17.16333333333333,19.14,14.923333333333332,29.525,42.0225,26.8925,22.136666666666667,25.3,39.0475,38.4825,26.605,35.99333333333333,21.326666666666668,33.292500000000004,33.2275,30.215000000000003,17.643333333333334,9.12,17.133333333333336,20.743333333333336,17.3,11.365
56,10.88,19.62666666666667,29.036666666666665,17.113333333333333,10.94,10.953333333333331,35.775000000000006,43.385000000000005,30.47,21.44,22.53,38.8575,33.3425,36.66,32.26333333333333,21.89333333333333,35.315,33.83,29.365,17.023333333333337,8.51,14.116666666666664,18.396666666666665,19.76,5.615
57,11.76,18.95,32.23,14.49,12.835,14.49,29.83,42.5425,35.5025,24.540000000000003,26.05333333333333,32.075,28.32,33.285,34.556666666666665,24.820000000000004,35.72,33.205,31.1925,16.41,10.49,10.55,26.206666666666667,21.05333333333333,5.24
58,8.735,19.65333333333333,33.42,14.263333333333334,13.91,18.05,24.835,42.5625,34.245,23.19333333333333,27.60333333333333,35.035000000000004,32.525000000000006,32.30500000000001,35.800000000000004,25.850000000000005,33.45,32.655,28.0725,17.5,11.93,10.553333333333333,28.48333333333333,19.356666666666666,8.395
59,14.64,21.17333333333333,26.62333333333333,17.95,13.835,22.88,20.93,41.635,35.835,23.35333333333333,24.33,35.6975,33.13,35.4125,28.036666666666665,22.87333333333333,32.205,34.04,27.04,20.89333333333333,13.34,12.323333333333332,23.3,17.986666666666668,13.79
60,13.605,20.096666666666668,24.866666666666664,20.786666666666665,8.45,21.04,26.6875,38.025,42.7975,23.426666666666662,22.51,40.355,32.76,43.435,25.05333333333333,24.48,36.36,31.36,29.765,25.06,9.59,10.563333333333334,21.77333333333333,16.263333333333332,9.52
61,12.065,21.186666666666667,25.55,21.376666666666665,9.24,13.533333333333331,28.5925,35.1175,42.455,22.64,25.94,39.2225,31.397499999999997,40.8175,29.840000000000003,20.53333333333333,33.9225,29.26,28.9025,19.516666666666666,13.185,17.03333333333333,21.48333333333333,18.03,14.94
62,9.585,22.68,29.8,19.636666666666667,8.235,16.939999999999998,26.9575,36.615,41.555,21.973333333333333,33.81333333333333,34.265,33.3025,37.8,37.71333333333333,19.77,32.9625,30.637500000000003,23.672500000000003,19.57,9.59,19.87333333333333,24.183333333333334,22.133333333333336,16.575
63,7.11,22.206666666666667,28.27333333333333,16.726666666666667,9.17,21.736666666666668,25.6925,37.09,36.65,20.586666666666662,30.69,29.145000000000003,36.925,33.825,32.70333333333333,18.25333333333333,29.94,29.7175,20.545,18.55,10.495,19.02,22.44666666666667,23.12333333333333,12.73
64,7.945,21.62333333333333,27.76333333333333,15.089999999999998,11.495,23.566666666666663,27.8975,38.915,33.7475,20.85333333333333,28.02333333333333,31.4625,45.8575,37.01,29.973333333333333,18.78333333333333,28.4325,26.835,26.31,16.476666666666667,14.125,19.0,19.52,25.706666666666667,14.345
65,7.78,21.25333333333333,26.876666666666665,14.26,6.22,18.156666666666663,32.815,37.962500000000006,31.36,20.74,25.403333333333336,33.7,43.1825,42.212500000000006,27.97666666666667,19.646666666666665,28.86,24.6925,28.8525,14.376666666666669,8.725,23.566666666666663,21.10333333333333,21.596666666666664,14.935
66,12.5,26.05333333333333,31.42333333333333,15.59666666666667,7.48,15.42,31.425,37.075,27.067500000000003,24.92333333333333,26.813333333333333,29.0775,34.96,37.8625,29.33,21.65333333333333,27.1175,28.792500000000004,28.7325,16.886666666666667,14.46,25.54,27.066666666666663,22.25666666666667,16.605
67,11.57,23.166666666666668,31.65,14.81,8.55,18.626666666666665,32.3225,34.6725,26.535000000000004,22.96666666666667,25.433333333333334,27.9175,35.1275,35.555,31.71333333333333,24.379999999999995,26.2575,32.07,29.1925,21.106666666666666,13.68,23.23,31.46666666666667,21.16333333333333,12.565
