,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
119,240.0,420.0,420.0,120.0,360.0,240.0,285.0,300.0,195.0,260.0,300.0,315.0,450.0,330.0,220.0,260.0,315.0,315.0,255.0,320.0,180.0,320.0,400.0,260.0,240.0
120,420.0,220.0,360.0,340.0,300.0,220.0,345.0,285.0,300.0,280.0,460.0,375.0,450.0,390.0,400.0,300.0,225.0,390.0,285.0,360.0,180.0,400.0,320.0,200.0,270.0
121,390.0,300.0,220.0,220.0,210.0,240.0,270.0,255.0,285.0,220.0,180.0,375.0,225.0,240.0,240.0,460.0,345.0,330.0,240.0,280.0,150.0,120.0,240.0,280.0,210.0
122,390.0,300.0,340.0,200.0,300.0,220.0,210.0,330.0,255.0,220.0,180.0,210.0,330.0,180.0,400.0,160.0,195.0,285.0,120.0,200.0,360.0,200.0,240.0,140.0,360.0
123,150.0,220.0,120.0,340.0,270.0,120.0,240.0,180.0,195.0,280.0,100.0,360.0,195.0,285.0,160.0,260.0,300.0,165.0,240.0,180.0,30.0,160.0,200.0,360.0,150.0
124,30.0,160.0,300.0,200.0,30.0,220.0,195.0,270.0,90.0,180.0,220.0,105.0,255.0,120.0,200.0,60.0,165.0,210.0,135.0,360.0,150.0,100.0,220.0,120.0,120.0
125,30.0,240.0,180.0,140.0,120.0,240.0,480.0,270.0,345.0,200.0,120.0,330.0,225.0,315.0,180.0,220.0,285.0,210.0,330.0,240.0,60.0,280.0,180.0,140.0,270.0
126,210.0,180.0,220.0,320.0,90.0,220.0,255.0,255.0,240.0,60.0,360.0,255.0,195.0,180.0,180.0,200.0,135.0,270.0,195.0,200.0,60.0,180.0,240.0,360.0,120.0
127,330.0,220.0,180.0,240.0,300.0,280.0,390.0,600.0,450.0,300.0,340.0,480.0,495.0,390.0,420.0,220.0,345.0,285.0,360.0,140.0,120.0,300.0,220.0,220.0,240.0
128,240.0,220.0,340.0,300.0,210.0,300.0,165.0,285.0,390.0,300.0,300.0,225.0,285.0,315.0,260.0,180.0,270.0,255.0,210.0,180.0,240.0,140.0,280.0,340.0,270.0
129,480.0,340.0,420.0,280.0,420.0,280.0,300.0,375.0,300.0,360.0,260.0,315.0,495.0,330.0,460.0,200.0,315.0,240.0,255.0,100.0,270.0,300.0,340.0,260.0,210.0
130,120.0,320.0,360.0,180.0,150.0,360.0,300.0,345.0,240.0,400.0,240.0,375.0,285.0,375.0,280.0,280.0,345.0,345.0,300.0,320.0,300.0,220.0,280.0,180.0,330.0
131,270.0,260.0,160.0,300.0,240.0,180.0,210.0,240.0,180.0,260.0,240.0,360.0,420.0,210.0,380.0,360.0,165.0,225.0,255.0,280.0,330.0,220.0,180.0,240.0,210.0
132,180.0,240.0,20.0,220.0,240.0,120.0,270.0,75.0,255.0,200.0,240.0,345.0,195.0,390.0,180.0,140.0,120.0,255.0,240.0,140.0,60.0,100.0,140.0,260.0,120.0
133,150.0,160.0,200.0,240.0,90.0,100.0,120.0,195.0,45.0,160.0,300.0,135.0,360.0,165.0,220.0,120.0,105.0,225.0,90.0,80.0,120.0,240.0,280.0,160.0,90.0
134,30.0,300.0,200.0,200.0,90.0,140.0,375.0,210.0,345.0,160.0,180.0,495.0,255.0,465.0,240.0,240.0,300.0,240.0,315.0,140.0,90.0,220.0,100.0,160.0,150.0
135,120.0,140.0,220.0,240.0,120.0,260.0,105.0,285.0,165.0,140.0,180.0,345.0,360.0,315.0,240.0,360.0,255.0,225.0,285.0,200.0,270.0,180.0,340.0,180.0,270.0
136,210.0,160.0,360.0,200.0,150.0,120.0,360.0,330.0,390.0,100.0,280.0,450.0,390.0,420.0,320.0,260.0,255.0,435.0,240.0,120.0,150.0,140.0,260.0,140.0,90.0
137,180.0,280.0,340.0,220.0,120.0,360.0,195.0,405.0,300.0,300.0,220.0,300.0,345.0,375.0,300.0,100.0,375.0,225.0,315.0,200.0,180.0,280.0,400.0,400.0,180.0
138,270.0,160.0,280.0,160.0,270.0,300.0,345.0,435.0,255.0,300.0,300.0,435.0,420.0,345.0,320.0,280.0,375.0,315.0,330.0,420.0,240.0,300.0,480.0,160.0,180.0
