,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
11,11.935,8.513333333333334,8.746666666666664,7.22,12.555,11.14,6.734999999999999,8.3975,7.8925,10.523333333333332,9.596666666666666,7.2475,7.220000000000001,6.797499999999999,9.096666666666668,8.953333333333333,8.025,8.8,8.73,9.003333333333334,12.145,8.923333333333334,9.56,8.116666666666667,12.55
12,11.72,9.086666666666666,9.136666666666668,8.450000000000001,12.685,11.353333333333332,8.14,7.5175,9.275,10.813333333333333,9.26,7.989999999999999,6.5875,8.822500000000002,8.543333333333335,10.613333333333337,8.6625,8.030000000000001,8.34,10.19,12.125,9.793333333333331,9.043333333333331,10.703333333333331,12.255
13,12.42,7.643333333333333,7.960000000000001,8.0,12.325,10.98,7.65,8.47,7.050000000000001,9.006666666666666,7.803333333333334,6.585,8.1625,7.159999999999999,8.883333333333333,8.94,7.845,8.3775,7.235,8.443333333333333,12.26,10.02,7.686666666666667,10.263333333333334,11.885
14,12.705,9.293333333333337,7.030000000000001,10.413333333333332,12.105,10.903333333333334,8.89,8.535,9.119999999999996,9.63,10.626666666666663,9.5325,7.659999999999999,8.8225,10.266666666666667,10.27,8.9025,7.545,9.0325,10.95,12.715,10.35,9.95,10.263333333333334,12.085
15,12.73,10.173333333333334,7.153333333333333,9.58,12.58,9.71,9.54,8.3525,6.5525,9.71,10.686666666666667,6.707500000000001,8.94,6.24,9.256666666666668,7.743333333333332,7.875,7.015,8.03,11.2,12.635,9.053333333333336,10.063333333333334,8.326666666666666,12.255
16,11.85,10.516666666666667,8.346666666666668,10.43,12.605,10.06,10.305,8.532499999999999,8.629999999999999,9.873333333333331,9.973333333333334,8.5275,7.5425,7.914999999999999,11.076666666666668,10.056666666666668,9.32,8.4125,9.4775,11.726666666666668,12.195,9.62,9.793333333333337,9.773333333333332,12.31
17,12.16,9.616666666666667,7.316666666666667,9.62,12.285,10.27,8.4025,7.637499999999999,7.172499999999999,8.58,9.94,7.720000000000001,7.275,7.5,9.346666666666666,8.223333333333333,7.574999999999999,7.12,9.2525,11.94,12.39,9.33,8.703333333333333,8.983333333333334,12.23
18,12.495,8.790000000000001,8.236666666666666,8.506666666666668,12.635,10.839999999999998,8.5025,9.64,7.395,9.096666666666666,8.363333333333333,7.602500000000001,7.9325,7.675,9.296666666666669,8.6,8.595,7.395,9.885,9.56,12.26,9.64,10.436666666666667,6.993333333333333,12.47
19,12.955,8.56,7.479999999999999,10.413333333333334,12.395,10.426666666666668,8.3175,7.94,6.895,8.456666666666665,7.7,7.085000000000001,7.389999999999999,6.7175,10.843333333333334,9.35,7.81,6.7525,9.245,9.296666666666669,12.34,8.566666666666666,8.316666666666668,7.363333333333333,12.62
20,12.625,8.493333333333332,7.486666666666667,8.836666666666666,12.58,10.0,7.8025,7.965,6.585,9.09,8.28,6.7375,8.6325,6.477499999999999,10.1,10.023333333333335,7.3675,7.4925,7.8425,9.556666666666668,12.86,8.526666666666666,7.596666666666667,9.1,12.205
21,12.175,8.146666666666667,8.646666666666667,9.58,12.47,10.696666666666667,9.1975,8.235,7.8325,9.69,9.106666666666667,7.5925,6.78,7.952500000000001,9.783333333333331,8.913333333333334,8.485,7.689999999999999,9.302499999999998,9.906666666666666,12.67,9.246666666666666,8.643333333333333,9.906666666666666,12.9
22,12.12,7.486666666666667,7.649999999999999,9.21,12.035,9.293333333333331,8.1825,8.0375,5.7775,6.93,8.956666666666665,5.3325,7.6875,7.0,10.553333333333336,8.243333333333334,6.359999999999999,8.3325,8.4525,9.116666666666664,12.6,9.536666666666669,8.943333333333333,9.946666666666664,12.525
23,12.51,7.863333333333334,7.82,10.883333333333333,11.825,10.626666666666669,9.1125,7.62,9.3175,10.403333333333334,9.04,8.002500000000001,8.399999999999999,8.217500000000001,9.026666666666666,8.89,8.3525,7.615,10.07,9.37,12.265,10.806666666666668,7.846666666666667,9.216666666666669,12.165
24,12.56,7.510000000000001,8.263333333333334,8.463333333333333,11.905,9.92,8.885,7.68,6.6375,9.996666666666668,9.643333333333333,4.8675,8.2325,7.2675,9.136666666666663,9.206666666666669,6.092499999999999,7.155,7.5,9.556666666666668,12.510000000000002,8.733333333333333,8.533333333333333,8.413333333333334,12.915
25,12.56,7.37,9.406666666666666,10.086666666666666,12.365,10.396666666666668,9.4475,8.095,8.014999999999999,9.616666666666667,8.133333333333333,7.6975,7.5375,8.48,8.383333333333333,10.44,9.425,6.845000000000001,9.697499999999998,9.666666666666666,12.42,10.496666666666666,7.866666666666667,9.906666666666666,12.78
26,12.9,8.25,7.696666666666665,8.12,12.555,9.353333333333332,8.057500000000001,7.967500000000001,7.015,8.229999999999999,8.979999999999999,6.82,8.5425,6.795,7.783333333333334,8.736666666666666,7.645,6.285,8.6925,10.716666666666669,13.11,11.256666666666666,7.813333333333333,8.76,12.6
27,12.6,8.43,7.746666666666667,10.403333333333334,12.325,9.943333333333332,9.4675,7.827499999999999,6.995,8.563333333333333,8.766666666666666,6.205,7.9325,8.0275,7.763333333333333,10.566666666666666,8.475,7.4125,7.925,10.556666666666668,13.105,10.843333333333334,8.063333333333334,9.97,12.93
28,12.245,8.336666666666666,9.076666666666666,10.316666666666668,11.7,9.766666666666666,8.215,7.760000000000001,7.6225,7.643333333333333,8.703333333333333,6.9175,6.985,7.752499999999999,6.54,10.483333333333333,6.8925,7.68,8.790000000000001,9.743333333333334,12.335,11.126666666666663,9.036666666666669,9.903333333333334,12.625
29,12.585,6.883333333333333,9.603333333333332,9.903333333333334,12.285,9.943333333333332,7.285,8.0825,7.015,7.69,8.633333333333335,7.8825,8.465,7.0675,7.676666666666667,7.696666666666666,6.1675,6.6125,9.76,9.56,12.665,11.156666666666666,6.806666666666668,8.043333333333335,12.025
30,12.915,8.11,8.543333333333333,11.303333333333333,12.55,9.413333333333334,9.1925,7.025,8.51,9.966666666666669,9.356666666666667,8.63,7.5625,8.1475,7.376666666666668,8.6,8.455,7.3575,9.405,10.476666666666668,12.54,10.953333333333331,8.106666666666667,8.893333333333333,12.12
31,12.445,8.823333333333332,9.513333333333334,11.416666666666666,12.485,9.526666666666666,6.9525,8.4325,5.859999999999999,8.030000000000001,8.21,7.065,8.2975,5.7775,7.899999999999999,8.34,7.342499999999999,8.5225,9.3,8.4,12.23,10.223333333333333,8.306666666666667,8.633333333333333,11.88
32,12.025,8.583333333333332,9.26,10.846666666666666,12.165,9.806666666666668,8.6925,8.58,6.9025,8.540000000000001,8.366666666666667,8.4975,8.1175,8.985,7.81,9.616666666666667,9.4825,8.120000000000001,10.41,9.83,12.2,10.473333333333334,7.303333333333334,9.306666666666668,12.03
33,12.345,9.206666666666663,7.233333333333333,8.856666666666667,12.59,9.436666666666667,7.987500000000001,8.2125,7.2,8.729999999999999,7.906666666666667,7.385,6.8475,5.9275,8.076666666666666,7.293333333333333,7.782500000000001,8.8,7.7025,9.746666666666668,12.59,10.306666666666668,7.856666666666666,9.123333333333331,11.95
34,13.465,7.906666666666666,9.363333333333332,10.51,11.655,9.376666666666669,9.005,7.745,9.4575,8.406666666666668,9.456666666666669,8.52,8.125,8.15,8.229999999999999,9.16,9.3,8.5475,8.6975,10.476666666666668,12.66,9.473333333333333,6.826666666666667,8.806666666666667,12.24
35,12.935,8.046666666666667,8.073333333333332,11.27,12.305,8.506666666666668,7.57,7.065,7.067500000000001,8.513333333333334,9.75,7.377499999999999,7.244999999999999,6.385,8.74,7.303333333333334,6.6875,7.040000000000001,5.85,9.856666666666667,12.295,9.336666666666668,7.506666666666668,8.85,12.385
36,12.955,7.933333333333334,8.14,10.263333333333334,13.155,10.67,8.95,8.087499999999999,7.26,7.833333333333333,9.093333333333334,6.68,8.465000000000002,7.697500000000002,8.683333333333332,8.586666666666666,7.702500000000001,8.3475,6.92,10.15,12.645,8.646666666666667,6.736666666666667,8.116666666666667,12.425
37,12.6,7.793333333333333,8.21,9.823333333333332,12.585,8.83,7.9575,7.859999999999999,7.2325,7.176666666666667,10.03,7.7525,6.7925,7.0175,7.453333333333333,7.733333333333333,8.4875,6.995000000000001,6.744999999999999,9.486666666666666,12.065,7.376666666666668,6.710000000000001,7.443333333333332,12.69
38,13.11,7.783333333333334,8.476666666666667,9.666666666666666,12.26,10.163333333333334,7.56,8.4375,6.7825,7.566666666666667,9.473333333333334,8.690000000000001,7.525,6.3775,7.426666666666667,7.62,7.0625,7.574999999999999,6.5425,9.613333333333332,12.16,7.78,6.18,7.16,12.44
39,12.645,9.203333333333331,9.573333333333332,10.176666666666668,12.215,9.346666666666666,8.5325,7.73,8.932500000000001,7.993333333333333,8.799999999999999,9.22,6.355,7.864999999999999,7.716666666666666,9.983333333333334,8.525,7.469999999999999,9.01,10.206666666666669,12.065,10.223333333333333,6.8500000000000005,8.263333333333334,12.03
40,12.725,9.27,9.416666666666666,9.2,12.195,8.930000000000001,7.9925,7.687499999999999,7.8425,7.68,9.146666666666668,6.970000000000001,7.33,5.067500000000001,8.476666666666668,8.459999999999999,5.672499999999999,8.325,6.8475,8.533333333333333,12.115,9.046666666666669,6.406666666666666,8.56,12.565
41,12.435,10.093333333333334,7.956666666666667,9.983333333333333,12.34,9.923333333333334,8.75,8.4725,9.5775,8.453333333333333,9.223333333333334,9.0675,7.4575,7.917499999999999,8.246666666666668,9.543333333333337,7.59,7.8325,8.455,10.05,12.579999999999998,8.866666666666667,6.033333333333334,9.266666666666666,12.295
42,12.29,9.596666666666666,9.463333333333331,7.84,12.035,9.41,6.635,8.169999999999998,6.125,8.296666666666665,8.42,7.31,6.6925,5.325,8.86,8.75,6.6525,7.6775,7.4675,8.423333333333334,12.53,8.479999999999999,7.326666666666665,7.656666666666666,12.16
43,12.595,10.78,8.83,7.736666666666667,11.925,9.843333333333334,7.85,8.184999999999999,8.635,7.326666666666667,8.66,8.665000000000001,8.68,7.99,9.13,9.839999999999998,8.5175,6.76,9.655,8.886666666666665,12.21,8.896666666666667,7.45,7.696666666666666,12.05
44,12.665,8.299999999999999,9.636666666666668,9.53,12.56,10.003333333333332,5.5975,7.77,6.859999999999999,7.393333333333333,8.756666666666666,7.817500000000001,7.045,6.387500000000001,8.396666666666667,8.243333333333334,5.855,7.112499999999999,9.2725,10.51,12.77,9.506666666666666,6.45,8.506666666666666,12.67
45,11.885,7.976666666666666,7.890000000000001,10.306666666666668,12.545,10.18,9.27,7.854999999999999,9.0125,8.403333333333334,8.403333333333334,7.015,6.4675,6.922500000000001,8.223333333333333,7.923333333333335,7.2775,7.7475,9.4925,10.656666666666666,12.565,9.933333333333334,6.263333333333333,8.03,12.46
46,12.305,8.456666666666667,7.296666666666667,9.703333333333331,12.25,8.953333333333333,8.3375,7.192499999999999,7.9825,7.863333333333334,6.46,7.8825,5.305000000000001,6.945,7.18,8.403333333333334,7.484999999999999,6.8325000000000005,8.1625,10.003333333333336,12.275,8.683333333333334,5.736666666666667,8.923333333333334,11.895
47,12.545000000000002,8.66,8.0,8.71,11.95,9.36,7.4375,7.275,7.907500000000001,7.420000000000001,8.923333333333334,7.057499999999999,6.8875,7.270000000000001,7.82,8.086666666666666,6.52,7.1625,7.744999999999999,8.433333333333334,11.45,9.503333333333332,5.923333333333333,8.336666666666666,12.57
48,12.04,8.74,7.229999999999999,10.35,12.32,10.186666666666667,9.555,6.755,9.41,8.33,7.783333333333334,9.5275,6.74,8.3125,7.883333333333333,7.086666666666666,8.32,7.3025,9.0975,8.483333333333333,11.905,11.21,7.133333333333333,8.74,11.87
49,12.015,8.626666666666667,6.926666666666667,9.483333333333333,12.285,9.57,7.9525,6.357500000000001,7.274999999999999,8.803333333333333,7.580000000000001,8.635,7.0375,6.284999999999999,8.553333333333335,7.12,6.3825,6.475,7.5575,7.1866666666666665,12.035,10.426666666666666,7.026666666666666,7.263333333333333,12.28
50,12.0,9.316666666666668,7.656666666666667,9.756666666666668,12.005,9.413333333333334,9.11,7.317500000000001,9.1875,8.006666666666666,6.57,9.5825,6.3625,7.774999999999999,7.969999999999999,8.483333333333333,8.035,7.0975,8.92,9.77,12.204999999999998,10.056666666666668,5.943333333333334,8.983333333333333,12.445
51,11.72,7.18,7.43,9.156666666666666,12.14,10.316666666666668,8.8675,6.3775,7.295,7.97,6.783333333333334,7.66,6.5575,5.4325,6.943333333333334,6.626666666666668,5.7725,7.547499999999999,6.8425,9.413333333333334,12.31,10.246666666666666,6.48,8.413333333333332,13.065
52,11.805,8.526666666666667,6.760000000000001,9.733333333333333,12.735,10.963333333333331,9.4875,6.5325,7.912500000000001,7.830000000000001,8.72,8.8675,7.0,7.4575,8.316666666666666,8.16,7.96,7.9,7.7925,9.426666666666668,12.31,9.276666666666666,5.956666666666667,8.483333333333333,12.96
53,12.03,8.236666666666666,7.513333333333333,8.123333333333333,12.435,9.14,7.1725,7.045000000000001,6.5025,6.906666666666667,7.516666666666667,8.1875,6.515000000000001,5.1975,6.056666666666668,7.506666666666667,6.73,5.9925,7.745,10.173333333333332,12.73,10.256666666666666,6.816666666666666,9.153333333333334,12.705
54,12.68,8.446666666666667,7.13,8.546666666666667,12.84,9.823333333333332,7.0875,5.8100000000000005,7.977500000000001,7.82,8.506666666666666,6.8025,6.824999999999999,7.385,6.753333333333334,8.32,7.220000000000001,7.0575,9.1275,10.266666666666667,12.19,10.07,6.196666666666666,7.896666666666666,12.9
55,12.175,8.19,6.63,9.956666666666669,12.69,9.406666666666666,7.68,5.655,8.465,5.996666666666666,8.486666666666666,8.767499999999998,6.09,6.8500000000000005,7.303333333333334,7.796666666666667,7.3375,6.1625,8.2775,9.436666666666667,12.585,9.666666666666666,5.88,7.876666666666668,12.46
56,12.345,6.533333333333334,6.256666666666667,7.546666666666667,12.29,8.87,5.960000000000001,6.5200000000000005,7.1975,7.053333333333334,8.006666666666666,8.5725,8.3475,5.865,7.72,6.760000000000001,6.34,6.8,7.442499999999999,7.803333333333334,12.865,8.639999999999999,5.793333333333333,7.506666666666667,12.11
57,12.365,8.16,6.426666666666666,10.783333333333331,11.825,10.5,8.257499999999999,6.697500000000001,8.625,6.9366666666666665,6.063333333333333,9.0125,7.595000000000001,7.479999999999999,6.4433333333333325,6.256666666666668,8.02,7.18,8.605,9.966666666666669,12.02,9.13,6.510000000000001,7.146666666666666,12.31
58,12.405,6.796666666666667,8.32,10.023333333333332,12.335,9.433333333333332,6.4225,5.265,6.465000000000001,7.283333333333332,7.216666666666666,7.2075,8.5825,4.92,6.573333333333333,4.99,6.09,7.235,6.7075,9.573333333333332,12.115,8.01,7.406666666666666,8.066666666666666,12.205
59,12.665,7.363333333333333,8.296666666666667,9.75,12.32,9.82,8.682500000000001,4.9575,9.2625,7.903333333333332,6.95,8.1175,7.48,7.1375,7.36,5.510000000000001,9.16,6.955,10.177499999999998,9.673333333333334,11.725,10.526666666666666,7.393333333333333,9.053333333333333,12.44
60,12.29,8.203333333333333,8.19,7.213333333333334,12.36,8.676666666666666,8.2925,5.9975000000000005,8.0375,7.553333333333334,6.836666666666667,7.032500000000001,6.8925,5.7675,8.206666666666667,7.006666666666668,7.015,6.709999999999999,8.057500000000001,10.35,11.695,7.856666666666666,6.196666666666666,8.026666666666666,12.395
61,12.11,9.28,7.476666666666667,10.006666666666666,12.025,10.74,9.5125,7.435,8.254999999999999,7.550000000000001,7.756666666666667,9.004999999999999,7.245,7.74,7.95,7.686666666666667,8.9025,7.779999999999999,9.22,11.596666666666666,12.65,9.896666666666668,6.166666666666667,7.353333333333334,12.25
62,12.615,8.576666666666666,7.12,9.13,11.925,10.876666666666663,8.7225,6.014999999999999,7.6325,5.763333333333333,7.153333333333333,6.5525,7.035,6.455,7.12,7.739999999999999,6.8,7.0075,7.0825,9.553333333333333,12.775,9.98,6.773333333333333,7.97,12.48
63,12.23,8.450000000000001,6.6933333333333325,9.826666666666666,12.855,10.73,9.2975,6.5575,7.982499999999999,7.2200000000000015,7.046666666666667,6.7725,7.725,6.515,7.72,6.926666666666667,7.237500000000001,6.905,8.26,8.836666666666668,12.98,11.2,6.96,7.436666666666667,12.495
64,12.72,10.133333333333333,7.646666666666667,10.88,12.605,8.023333333333333,7.88,6.195,8.8025,7.91,5.896666666666667,7.1875,6.3225,7.6075,6.370000000000001,7.943333333333332,7.1175,7.0775,7.9675,10.083333333333334,12.33,9.486666666666666,6.816666666666667,7.473333333333334,12.335
65,12.255,7.68,7.416666666666667,7.886666666666667,12.365,8.576666666666668,7.602499999999999,7.0575,6.630000000000001,6.9,7.806666666666666,5.595000000000001,7.6675,6.374999999999999,6.39,8.236666666666666,5.29,6.9875,9.2,10.27,11.935,7.846666666666667,5.826666666666665,6.783333333333334,12.015
66,11.9,9.49,7.6,11.216666666666669,11.735,10.596666666666666,9.1375,6.625,7.8825,7.253333333333334,6.276666666666666,8.245000000000001,7.84,7.24,6.260000000000001,7.82,7.852499999999999,7.0025,7.94,8.716666666666667,12.815,9.223333333333334,5.576666666666667,7.366666666666667,12.3
67,12.775,8.296666666666667,7.083333333333333,9.840000000000002,12.645,10.63,6.69,6.6525,6.79,7.333333333333333,6.37,6.455,7.272500000000001,5.765,7.323333333333333,7.14,6.785,7.245,6.0200000000000005,9.766666666666667,12.395,8.306666666666667,6.4433333333333325,6.306666666666668,12.495
68,12.815,9.01,7.746666666666666,10.426666666666668,12.275,9.283333333333331,8.68,6.1,7.627499999999999,8.153333333333334,5.9433333333333325,9.2225,7.827500000000001,7.604999999999999,5.66,8.613333333333333,8.2975,6.3575,8.822500000000002,10.416666666666666,12.455,10.616666666666667,5.853333333333333,7.27,12.58
69,12.62,9.21,8.43,9.806666666666668,12.99,9.943333333333332,8.185,6.7075000000000005,6.717499999999999,7.7633333333333345,6.5,6.5875,8.775,6.02,7.48,8.24,5.8775,7.327500000000001,5.932500000000001,10.04,12.305,9.16,7.006666666666667,6.386666666666667,12.79
70,12.105,9.7,8.51,9.756666666666666,11.61,9.8,9.98,6.8775,7.305,9.356666666666667,7.533333333333334,8.1225,9.08,7.4,7.18,9.506666666666666,9.2775,7.5825,7.155,10.64,11.265,10.143333333333333,6.15,7.783333333333334,11.735
71,11.55,9.803333333333333,9.09,8.983333333333334,12.44,9.666666666666666,8.65,6.5600000000000005,6.9025,8.263333333333334,7.823333333333333,5.5825,8.0625,6.5175,8.363333333333335,9.976666666666668,6.734999999999999,7.470000000000001,6.6425,8.466666666666667,12.475,9.123333333333331,6.683333333333334,7.583333333333333,12.81
72,12.435,8.543333333333335,7.71,8.870000000000001,12.325,11.293333333333331,7.655,6.9775,7.2675,8.973333333333333,7.486666666666667,6.9575,8.809999999999999,7.4775,7.433333333333334,9.673333333333334,6.985,7.807500000000001,7.1025,11.32,12.675,8.59,7.373333333333332,7.696666666666666,12.61
73,12.5,7.583333333333333,8.256666666666666,10.136666666666668,12.58,10.433333333333332,7.0875,7.1850000000000005,7.777500000000001,6.756666666666667,6.7700000000000005,6.81,8.469999999999999,6.319999999999999,5.873333333333334,8.07,7.81,6.452500000000001,7.4675,10.98,12.260000000000002,11.263333333333334,8.246666666666668,5.826666666666667,12.125
74,11.675,7.376666666666668,8.780000000000001,9.286666666666669,12.795,10.743333333333334,7.2425,6.909999999999999,7.164999999999999,7.103333333333334,7.1933333333333325,7.1225000000000005,9.2875,6.3375,5.77,9.176666666666668,6.2875,6.687500000000001,7.462499999999999,9.58,12.31,11.283333333333331,6.57,5.376666666666668,12.44
75,12.205,7.5,7.330000000000001,10.963333333333331,12.46,10.04,8.459999999999999,7.057499999999999,8.48,5.94,7.213333333333334,8.065,7.9975,7.542499999999999,5.52,9.11,6.96,7.0725,8.6125,10.73,12.75,9.156666666666668,5.84,7.52,11.7
76,12.305,8.493333333333334,6.669999999999999,8.633333333333333,12.4,9.0,6.845000000000001,7.067499999999999,6.805000000000001,6.140000000000001,7.353333333333334,5.6575,8.47,6.295,7.056666666666668,7.93,6.8375,8.1425,7.252499999999999,9.983333333333334,12.845,9.223333333333334,6.306666666666668,7.063333333333333,12.605
77,12.01,9.223333333333334,7.710000000000001,9.86,12.1,9.903333333333334,8.73,7.1275,8.9725,8.36,5.830000000000001,8.005,7.7675,8.0525,5.866666666666667,8.173333333333334,8.0025,8.015,9.31,9.98,12.615,11.463333333333331,6.536666666666666,9.246666666666668,12.915
78,12.215,8.013333333333334,7.893333333333333,9.24,12.355,8.799999999999999,7.8125,7.977500000000001,6.78,7.833333333333333,6.243333333333332,5.1925,7.764999999999999,5.555000000000001,7.226666666666667,7.82,5.8675,7.31,8.1175,9.666666666666666,12.775,9.253333333333334,7.703333333333333,9.203333333333331,12.005
79,12.655,8.966666666666667,8.066666666666666,10.28,13.01,9.33,10.187500000000002,7.7325,8.3375,9.99,7.229999999999999,8.2325,7.0125,8.030000000000001,6.54,8.43,7.895,7.135,10.1675,11.38,12.465,10.17,6.383333333333333,9.91,12.31
80,12.75,7.963333333333334,8.42,9.526666666666666,12.835,8.923333333333334,7.73,7.172499999999999,6.297499999999999,8.406666666666668,7.453333333333333,6.34,7.8925,6.275,5.746666666666667,7.663333333333334,5.635,7.1975,6.7,9.683333333333335,12.67,10.5,8.11,8.969999999999999,12.24
81,13.285,7.476666666666667,7.073333333333333,9.05,12.575,8.903333333333334,8.6225,6.605,9.275,8.953333333333333,7.913333333333334,6.885,7.43,7.495,7.179999999999999,7.223333333333334,7.752499999999999,7.9525,7.972500000000001,10.25,12.395,9.19,5.896666666666667,7.173333333333333,12.62
82,12.695,7.916666666666667,7.75,9.693333333333332,12.17,8.106666666666667,8.6875,6.3075,8.1925,7.783333333333332,6.033333333333334,6.467499999999999,7.764999999999999,6.977499999999999,6.403333333333333,7.483333333333334,7.865,6.779999999999999,8.795000000000002,6.69,12.11,8.090000000000002,4.413333333333333,7.996666666666667,11.775
83,12.545,7.77,6.84,8.653333333333334,11.85,7.456666666666666,7.6875,7.25,7.255,8.746666666666666,7.233333333333334,6.2975,7.6075,5.87,6.483333333333334,8.360000000000001,6.5,7.55,9.2225,8.08,12.425,7.603333333333334,6.386666666666667,7.75,12.05
84,12.215,8.396666666666667,6.21,10.863333333333332,12.29,7.03,7.932499999999999,6.7125,9.12,7.683333333333334,6.010000000000001,7.9775,7.647499999999999,6.71,6.659999999999999,7.890000000000001,8.0925,6.9350000000000005,9.08,8.13,12.665,9.453333333333331,6.82,9.543333333333331,12.46
85,12.36,8.036666666666667,7.053333333333334,9.06,12.57,8.77,5.6125,6.76,7.387499999999999,7.846666666666667,6.476666666666667,6.56,8.342500000000001,5.285,6.526666666666666,7.45,5.8475,6.702500000000001,7.7425,7.456666666666667,12.56,9.726666666666668,7.169999999999999,8.196666666666667,12.155
86,12.155,8.266666666666666,6.576666666666667,9.86,12.83,10.303333333333336,8.865,7.17,9.085,9.886666666666663,6.116666666666667,7.792499999999999,7.36,6.815,6.553333333333334,7.726666666666667,8.32,7.1775,9.5675,9.356666666666667,12.39,10.643333333333333,6.8500000000000005,10.95,12.54
87,12.26,7.526666666666666,8.136666666666667,9.483333333333333,12.465,9.276666666666666,5.6725,6.345,6.105,8.023333333333333,7.476666666666667,4.865,7.234999999999999,4.800000000000001,6.1066666666666665,6.789999999999999,5.7075,7.904999999999999,7.4375,7.919999999999999,12.51,9.840000000000002,6.830000000000001,10.943333333333332,12.75
88,12.16,9.766666666666667,7.09,9.793333333333331,12.785,11.053333333333333,7.079999999999999,5.860000000000001,8.4425,9.93,7.04,7.605,7.2175,5.8475,7.15,6.923333333333333,8.4125,8.514999999999999,9.07,8.17,13.085,10.683333333333332,6.313333333333333,9.646666666666668,11.81
89,12.225,7.489999999999999,7.856666666666666,10.173333333333334,13.06,8.836666666666668,7.1575,7.077500000000001,6.305,8.323333333333334,6.416666666666667,5.5875,5.96,5.5725,6.896666666666666,7.923333333333332,7.135,7.3025,6.7575,5.89,12.645,9.39,6.87,8.476666666666667,12.505
90,12.1,7.743333333333333,7.669999999999999,9.29,13.385,10.086666666666666,8.455,5.8775,6.9750000000000005,8.813333333333333,6.830000000000001,7.125000000000001,5.9275,6.4350000000000005,6.353333333333334,7.516666666666666,8.094999999999999,7.48,8.3,8.253333333333332,12.16,9.69,5.993333333333332,7.0200000000000005,12.165
91,12.295,8.623333333333333,6.7,9.746666666666668,12.26,9.393333333333333,7.1425,6.1525,6.4025,8.403333333333334,6.18,6.475,5.3275,6.37,7.109999999999999,6.330000000000001,7.375,6.385,8.38,8.093333333333334,12.56,10.68,6.080000000000001,7.543333333333334,12.670000000000002
