Average Flow
0.0
0.0
30.0
0.0
0.0
30.0
60.0
30.0
60.0
30.0
60.0
120.0
90.0
120.0
90.0
240.0
90.0
180.0
90.0
240.0
90.0
240.0
210.0
30.0
420.0
60.0
180.0
120.0
240.0
180.0
240.0
300.0
90.0
390.0
90.0
270.0
120.0
180.0
120.0
120.0
300.0
150.0
180.0
120.0
240.0
0.0
330.0
210.0
90.0
330.0
150.0
360.0
150.0
270.0
180.0
360.0
210.0
60.0
300.0
150.0
240.0
60.0
210.0
30.0
210.0
120.0
90.0
150.0
90.0
300.0
150.0
480.0
60.0
240.0
60.0
120.0
330.0
90.0
390.0
180.0
150.0
90.0
210.0
150.0
120.0
300.0
60.0
540.0
90.0
270.0
30.0
210.0
120.0
210.0
120.0
60.0
270.0
180.0
270.0
120.0
210.0
210.0
180.0
330.0
30.0
210.0
60.0
270.0
270.0
390.0
90.0
120.0
270.0
120.0
330.0
30.0
420.0
120.0
330.0
240.0
180.0
180.0
90.0
180.0
30.0
330.0
90.0
240.0
60.0
240.0
330.0
30.0
300.0
180.0
210.0
150.0
270.0
90.0
120.0
60.0
90.0
210.0
90.0
90.0
60.0
210.0
270.0
300.0
60.0
30.0
180.0
150.0
270.0
150.0
90.0
150.0
120.0
210.0
90.0
270.0
30.0
270.0
120.0
60.0
270.0
90.0
180.0
120.0
240.0
120.0
240.0
90.0
270.0
120.0
150.0
330.0
0.0
450.0
90.0
240.0
120.0
180.0
120.0
90.0
120.0
120.0
390.0
30.0
210.0
0.0
270.0
180.0
210.0
180.0
30.0
210.0
150.0
180.0
30.0
150.0
90.0
90.0
270.0
120.0
330.0
120.0
240.0
60.0
210.0
270.0
120.0
150.0
120.0
420.0
120.0
420.0
120.0
150.0
180.0
120.0
210.0
30.0
240.0
90.0
210.0
30.0
150.0
0.0
120.0
90.0
30.0
180.0
60.0
240.0
120.0
300.0
180.0
120.0
390.0
90.0
150.0
90.0
210.0
90.0
330.0
210.0
90.0
300.0
90.0
330.0
60.0
240.0
150.0
360.0
210.0
150.0
240.0
120.0
270.0
60.0
300.0
60.0
300.0
210.0
270.0
240.0
0.0
420.0
60.0
210.0
150.0
300.0
150.0
210.0
90.0
30.0
450.0
210.0
180.0
120.0
330.0
180.0
300.0
210.0
60.0
300.0
30.0
180.0
120.0
60.0
270.0
180.0
240.0
30.0
150.0
120.0
240.0
30.0
150.0
90.0
90.0
180.0
150.0
180.0
120.0
270.0
150.0
180.0
210.0
90.0
210.0
90.0
360.0
150.0
300.0
90.0
240.0
210.0
150.0
150.0
120.0
270.0
120.0
240.0
90.0
300.0
180.0
150.0
150.0
60.0
240.0
60.0
390.0
60.0
330.0
60.0
120.0
210.0
