Density,Waiting Time,Time Loss,Speed,Travel Time
0.0,0.0,0.0,0.0,0.0
0.785,0.0,1.6,5.365,22.22
1.05,0.0,0.565,6.435,18.525
0.42,0.0,1.5899999999999999,4.859999999999999,187.945
1.5750000000000002,0.0,3.13,10.685,45.129999999999995
2.855,0.0,1.115,13.65,34.925
2.5549999999999997,0.0,3.875,13.075,36.349999999999994
3.0599999999999996,0.0,3.015,7.645,135.95
3.08,0.0,4.635,11.260000000000002,41.775000000000006
3.9850000000000003,0.0,3.8200000000000003,11.64,40.980000000000004
6.91,0.0,5.355,11.625,41.155
6.685,0.0,4.605,12.39,38.295
7.11,0.0,10.905000000000001,11.190000000000001,41.455
8.49,0.0,6.715,12.57,37.754999999999995
11.47,0.0,8.305,12.485,37.9
10.295,0.0,10.79,12.004999999999999,39.295
9.52,0.0,9.51,12.165,38.94
8.625,0.0,7.4799999999999995,12.504999999999999,37.685
10.135,0.0,10.325,12.629999999999999,37.585
13.065,0.0,10.11,13.305,35.85
12.065,0.0,12.69,12.59,37.475
13.489999999999998,0.0,10.684999999999999,13.02,36.3
7.8149999999999995,0.0,9.445,12.219999999999999,38.545
14.969999999999999,0.0,10.325,12.920000000000002,36.925
13.465,0.0,9.49,12.76,36.925
9.3,0.0,9.3,12.33,38.265
8.73,0.0,7.655,12.615,37.715
12.365,0.0,11.8,12.295,38.545
15.71,0.0,10.34,12.17,38.975
15.365,0.0,13.96,11.93,39.715
18.340000000000003,0.0,11.53,13.005,36.465
13.61,0.0,15.365000000000002,11.875,39.34
17.284999999999997,0.0,13.559999999999999,12.77,37.245
13.895,0.0,9.795,12.675,37.18
12.719999999999999,0.0,10.245000000000001,12.395,38.235
12.105,0.0,8.25,12.085,39.035
9.655000000000001,0.0,9.26,12.01,39.45
9.95,0.0,7.185,12.614999999999998,37.425
9.620000000000001,0.0,9.835,11.940000000000001,39.27
15.1,0.0,10.79,12.620000000000001,37.8
13.754999999999999,0.0,11.715,12.620000000000001,37.565
11.920000000000002,0.0,10.715,12.55,37.475
9.775,0.0,9.120000000000001,12.505,37.72
11.39,0.0,7.165000000000001,12.955,36.465
7.0600000000000005,0.0,6.875,11.844999999999999,39.400000000000006
11.575,0.0,10.635,12.280000000000001,38.71
18.0,0.0,11.11,12.754999999999999,37.34
13.544999999999998,0.0,18.08,10.969999999999999,42.68
15.55,0.0,14.45,11.46,41.33
16.3,0.0,14.870000000000001,11.530000000000001,41.205
17.285,0.0,16.695,12.54,37.84
15.915000000000001,0.0,14.71,12.8,36.99
14.325,0.0,14.239999999999998,12.684999999999999,37.32
15.81,0.0,14.870000000000001,12.585,37.614999999999995
19.46,0.0,17.485,12.25,38.739999999999995
19.14,0.0,13.275,12.48,37.985
10.94,0.0,14.495000000000001,11.11,42.095
12.835,0.0,11.54,12.004999999999999,39.44
13.91,0.0,15.48,11.739999999999998,39.995
13.835,0.0,7.425,12.935,36.66
8.45,0.0,6.765,12.335,37.885000000000005
9.24,0.0,6.0649999999999995,13.3,35.825
8.235,0.0,6.575,12.07,38.755
9.17,0.0,4.865,12.615,37.739999999999995
11.495000000000001,0.0,6.279999999999999,12.735,37.165
6.22,0.0,7.18,11.605,40.19
7.48,0.0,6.234999999999999,12.629999999999999,37.754999999999995
8.55,0.0,6.234999999999999,12.485,38.16
15.295,0.0,13.47,12.030000000000001,39.519999999999996
15.825,0.0,19.72,11.254999999999999,41.875
20.619999999999997,0.0,22.85,11.74,40.239999999999995
17.295,0.0,13.16,12.545000000000002,37.89
10.865,0.0,9.040000000000001,13.04,35.905
10.3,0.0,8.635,12.91,36.765
7.609999999999999,0.0,9.095,12.07,39.175
14.155,0.0,11.875,12.955,36.92
14.14,0.0,10.625,12.8,37.035
17.73,0.0,19.255,11.995000000000001,39.425
17.235,0.0,14.469999999999999,12.29,38.349999999999994
12.045,0.0,10.52,12.535,37.725
8.43,0.0,10.195,12.43,37.82
10.235,0.0,11.605,11.995000000000001,39.57
11.665,0.0,12.465,11.895,39.55
10.79,0.0,10.56,12.51,37.989999999999995
14.785,0.0,12.870000000000001,12.355,38.33
12.64,0.0,12.29,11.71,40.22
20.48,0.0,18.155,12.01,39.879999999999995
19.575,0.0,16.78,11.934999999999999,39.739999999999995
13.815,0.0,13.735,12.3,38.28
9.6,0.0,6.8950000000000005,12.809999999999999,36.565
8.870000000000001,0.0,6.675000000000001,12.86,36.82
11.64,0.0,7.835,12.705,37.245000000000005
10.425,0.0,11.39,12.594999999999999,37.58
11.725000000000001,0.0,10.075,12.690000000000001,37.43
7.705,0.0,7.84,11.7,40.46
12.51,0.0,11.094999999999999,11.899999999999999,39.775000000000006
13.629999999999999,0.0,13.125,11.97,39.485
16.11,0.0,16.485,12.370000000000001,38.099999999999994
12.16,0.0,10.23,12.3,38.510000000000005
11.41,0.0,11.82,11.79,39.945
13.675,0.0,11.239999999999998,12.475,38.1
14.705,0.0,12.565000000000001,12.605,37.56999999999999
16.63,0.0,16.66,12.684999999999999,37.405
11.975,0.0,13.094999999999999,12.03,39.04
8.95,0.0,5.665,12.059999999999999,39.205
6.85,0.0,6.880000000000001,11.83,39.254999999999995
15.435,0.0,14.1,12.120000000000001,39.345
19.845,0.0,15.39,11.96,39.785
18.615000000000002,0.0,17.939999999999998,11.76,39.975
16.52,0.0,13.245,12.48,37.980000000000004
10.945,0.0,11.725,12.125,38.725
12.765,0.0,9.96,12.620000000000001,37.495000000000005
11.39,0.0,8.89,12.36,37.885
15.23,0.0,8.65,13.015,36.519999999999996
11.875,0.0,9.72,12.725,37.04
14.715,0.0,15.190000000000001,13.14,36.14
17.65,0.0,19.810000000000002,12.825,37.0
17.795,0.0,20.7,11.445,41.355000000000004
19.060000000000002,0.0,18.845,11.9,39.785
13.93,0.0,14.110000000000001,12.145,38.345
12.005,0.0,7.72,12.945,36.504999999999995
8.540000000000001,0.0,7.5200000000000005,12.355,38.035
8.345,0.0,4.83,12.205,38.94
7.965,0.0,9.095,11.185,42.25
12.8,0.0,11.64,12.45,38.215
13.51,0.0,15.204999999999998,11.985,39.075
10.51,0.0,7.28,12.75,36.980000000000004
10.245000000000001,0.0,4.885,12.815,37.315
12.864999999999998,0.0,13.89,12.3,38.33
19.335,0.0,15.345,12.515,37.89
12.375,0.0,10.575,11.865,39.625
13.325,0.0,12.815000000000001,12.245000000000001,38.72
14.24,0.0,13.205,12.045,39.175
13.045,0.0,12.01,11.805,39.525
12.665000000000001,0.0,12.274999999999999,12.125,38.775000000000006
12.725000000000001,0.0,7.04,12.715,37.41
11.795,0.0,9.155000000000001,12.57,37.650000000000006
7.505000000000001,0.0,6.965,12.0,39.11
7.285,0.0,7.565,11.765,40.105
5.3149999999999995,0.0,3.755,12.155000000000001,39.205
10.46,0.0,9.275,12.395,37.995000000000005
8.39,0.0,7.135,12.105,39.11
6.01,0.0,6.02,11.935,39.265
5.685,0.0,6.585000000000001,11.98,38.935
11.945,0.0,12.530000000000001,11.875,40.125
16.89,0.0,13.415,12.329999999999998,38.515
16.755000000000003,0.0,16.06,12.36,37.980000000000004
11.344999999999999,0.0,8.275,12.745000000000001,36.94
5.26,0.0,4.46,12.305,38.81
9.695,0.0,8.385,11.935,40.035
9.01,0.0,6.58,11.42,41.955
13.585,0.0,15.670000000000002,11.684999999999999,40.17
13.43,0.0,8.955,12.92,36.7
8.54,0.0,5.890000000000001,12.835,36.54
9.45,0.0,7.15,12.065,39.405
8.440000000000001,0.0,9.99,11.735,40.489999999999995
11.485,0.0,9.885,12.504999999999999,37.81
10.395,0.0,10.635,12.545,37.575
11.955,0.0,8.605,12.934999999999999,36.34
9.219999999999999,0.0,8.655,12.565,37.415
10.875,0.0,8.43,13.254999999999999,35.58
11.17,0.0,8.815000000000001,12.58,37.864999999999995
9.075,0.0,8.925,11.83,40.31999999999999
12.355,0.0,11.225000000000001,11.825,40.025
10.935,0.0,12.865,11.425,41.239999999999995
9.31,0.0,7.68,12.535,37.790000000000006
9.07,0.0,11.115,12.18,38.635000000000005
12.645,0.0,9.120000000000001,13.425,35.325
9.28,0.0,7.58,13.01,36.275
11.790000000000001,0.0,12.28,12.46,37.78
10.665000000000001,0.0,6.4350000000000005,13.21,35.815
11.094999999999999,0.0,8.795,12.739999999999998,36.94
14.235,0.0,7.94,13.085,36.505
12.629999999999999,0.0,15.3,11.56,40.985
15.254999999999999,0.0,10.22,12.61,37.83
11.594999999999999,0.0,12.975000000000001,11.535,40.615
16.37,0.0,11.51,12.440000000000001,38.035
15.440000000000001,0.0,13.094999999999999,12.379999999999999,38.065
12.355,0.0,12.51,12.15,38.68
11.05,0.0,8.665000000000001,11.99,39.51
10.955,0.0,12.684999999999999,11.33,41.459999999999994
10.695,0.0,9.555,12.129999999999999,39.04
8.254999999999999,0.0,9.07,12.075,38.835
6.9,0.0,6.359999999999999,12.485,37.91
8.555,0.0,11.365,11.995000000000001,39.519999999999996
17.545,0.0,11.12,13.68,34.754999999999995
12.209999999999999,0.0,14.175,12.385,37.855000000000004
7.975,0.0,5.545,12.850000000000001,36.89
5.654999999999999,0.0,3.86,12.49,37.515
10.125,0.0,11.205,12.3,38.7
15.615,0.0,12.219999999999999,12.86,37.03
13.280000000000001,0.0,12.215,13.094999999999999,35.93
11.57,0.0,8.02,13.345,35.415000000000006
6.715,0.0,8.525,11.780000000000001,39.31
9.08,0.0,5.575,12.77,37.355000000000004
10.754999999999999,0.0,7.73,12.585,37.41
10.31,0.0,8.855,12.74,37.225
6.734999999999999,0.0,3.825,12.825,36.72
5.975,0.0,6.91,12.01,39.205
8.485,0.0,5.895,13.17,36.129999999999995
7.984999999999999,0.0,9.96,12.245000000000001,38.230000000000004
12.995000000000001,0.0,11.075000000000001,12.01,39.53
13.49,0.0,9.555,11.925,39.795
14.690000000000001,0.0,10.61,12.295,38.39
13.79,0.0,12.49,12.365,38.135000000000005
12.93,0.0,8.285,12.835,36.980000000000004
10.07,0.0,7.789999999999999,12.190000000000001,38.655
11.175,0.0,9.434999999999999,12.09,38.985
16.37,0.0,12.825,12.115,39.275000000000006
13.32,0.0,13.94,12.035,39.09
8.780000000000001,0.0,5.765000000000001,13.015,36.2
7.859999999999999,0.0,8.08,12.085,39.09
20.4,0.0,16.580000000000002,12.325,38.685
17.715,0.0,15.545000000000002,12.2,38.585
16.59,0.0,16.425,12.44,38.0
17.259999999999998,0.0,10.175,13.08,36.245000000000005
10.835,0.0,10.68,11.525,40.83
12.09,0.0,8.989999999999998,11.83,40.3
9.83,0.0,9.6,11.495000000000001,40.955
10.46,0.0,8.215,12.64,36.835
8.07,0.0,6.3,12.5,37.425
10.09,0.0,4.779999999999999,13.42,35.525
9.84,0.0,8.184999999999999,13.01,36.375
10.255,0.0,7.365,12.629999999999999,37.075
6.615,0.0,4.035,11.905,37.925
4.54,0.0,2.31,13.055,36.57
5.24,0.0,2.335,13.355,35.725
5.58,0.0,5.475,12.555,37.879999999999995
6.73,0.0,5.109999999999999,13.385,35.515
4.455,0.0,4.1899999999999995,11.45,40.09
6.834999999999999,0.0,3.2750000000000004,13.015,36.605000000000004
6.35,0.0,4.375,12.775,36.955
10.845,0.0,12.49,12.305,38.730000000000004
12.325,0.0,9.030000000000001,12.875,37.010000000000005
13.440000000000001,0.0,14.705000000000002,12.225,38.425
14.61,0.0,8.64,12.92,36.93
13.94,0.0,16.355,11.600000000000001,40.78
19.035,0.0,14.36,12.49,37.695
13.209999999999999,0.0,11.01,12.01,38.78
8.855,0.0,8.42,12.565,37.925
7.595000000000001,0.0,7.105,12.504999999999999,37.394999999999996
10.405000000000001,0.0,12.11,11.77,40.025000000000006
10.375,0.0,8.58,12.22,38.705
15.65,0.0,16.95,11.93,39.75
18.41,0.0,10.42,12.690000000000001,37.555
12.7,0.0,18.165,10.870000000000001,43.035
14.01,0.0,9.85,12.175,38.54
11.209999999999999,0.0,7.6899999999999995,12.23,38.42
14.55,0.0,10.02,12.68,37.5
10.885,0.0,9.36,12.36,38.335
11.1,0.0,9.635000000000002,13.274999999999999,35.515
12.45,0.0,11.24,13.01,36.504999999999995
17.78,0.0,10.41,12.735,37.39
19.095,0.0,13.459999999999999,12.309999999999999,38.540000000000006
11.365,0.0,14.36,11.36,41.765
14.54,0.0,10.795,12.675,37.465
12.545,0.0,11.934999999999999,12.235,38.465
12.425,0.0,8.695,12.48,37.975
9.219999999999999,0.0,5.5200000000000005,12.695,37.28
12.120000000000001,0.0,10.145,12.93,36.42
11.22,0.0,11.1,12.365,38.135
11.565,0.0,6.33,12.805,37.150000000000006
18.025,0.0,18.119999999999997,12.135,39.099999999999994
18.53,0.0,17.7,12.225000000000001,38.595
17.15,0.0,11.594999999999999,12.629999999999999,37.285
7.835,0.0,5.925000000000001,12.46,37.894999999999996
14.86,0.0,13.83,12.83,37.055
13.059999999999999,0.0,9.280000000000001,12.73,36.89
11.239999999999998,0.0,11.204999999999998,11.969999999999999,39.58
13.29,0.0,12.015,11.93,39.83
15.16,0.0,14.41,12.219999999999999,38.595
15.114999999999998,0.0,12.02,12.440000000000001,38.015
9.685,0.0,12.32,11.735,39.650000000000006
10.455,0.0,8.774999999999999,12.705,37.27
7.5600000000000005,0.0,5.595000000000001,12.695,37.385000000000005
16.835,0.0,10.035,13.16,36.144999999999996
17.645,0.0,12.615,13.185,35.845
12.035,0.0,8.66,13.315,35.34
10.549999999999999,0.0,11.030000000000001,12.614999999999998,37.59
14.865,0.0,12.094999999999999,12.53,37.815
17.59,0.0,12.02,12.625,37.79
15.875,0.0,13.96,12.594999999999999,37.805
15.864999999999998,0.0,12.615,12.905000000000001,36.525000000000006
9.065000000000001,0.0,9.645,12.355,38.465
12.504999999999999,0.0,6.154999999999999,13.195,36.129999999999995
9.715,0.0,10.755,12.485,37.595
8.32,0.0,8.675,12.77,37.315
8.56,0.0,7.67,13.14,35.845
8.92,0.0,8.61,12.14,39.08
11.8,0.0,12.21,12.405,38.36
13.3,0.0,16.18,12.04,39.260000000000005
14.184999999999999,0.0,9.030000000000001,13.100000000000001,36.18
8.455,0.0,6.699999999999999,12.14,38.769999999999996
7.805,0.0,3.585,12.835,37.235
7.985,0.0,8.71,12.01,39.55
12.085,0.0,9.825,12.309999999999999,38.34
8.6,0.0,7.4,12.02,39.06
6.2250000000000005,0.0,7.16,12.14,38.93
8.02,0.0,5.28,13.625,34.91
7.265,0.0,7.97,12.375,38.32
9.745,0.0,8.92,12.385000000000002,38.495000000000005
11.875,0.0,8.455,12.4,37.89
11.704999999999998,0.0,8.99,12.545,37.540000000000006
9.46,0.0,12.745,11.535,40.56
15.065,0.0,14.82,12.195,38.81
12.325,0.0,8.035,12.705,37.135000000000005
10.08,0.0,9.265,12.579999999999998,37.49
12.99,0.0,8.815000000000001,12.579999999999998,37.81
10.95,0.0,13.055,12.280000000000001,38.595
9.725000000000001,0.0,9.315,13.129999999999999,35.95
10.125,0.0,7.0,13.030000000000001,35.95
15.95,0.0,11.055,12.934999999999999,36.980000000000004
16.77,0.0,14.925,12.34,38.385
14.795,0.0,12.135,12.52,37.650000000000006
11.865,0.0,12.2,12.14,38.625
12.77,0.0,10.875,12.49,37.875
