Average Flow
0.0
0.0
60.0
45.0
30.0
120.0
210.0
135.0
240.0
195.0
285.0
315.0
195.0
420.0
270.0
510.0
240.0
225.0
360.0
240.0
345.0
225.0
360.0
270.0
330.0
255.0
270.0
240.0
300.0
180.0
285.0
360.0
360.0
345.0
120.0
315.0
270.0
330.0
360.0
240.0
390.0
345.0
540.0
240.0
240.0
195.0
330.0
345.0
270.0
480.0
255.0
360.0
180.0
330.0
375.0
285.0
375.0
195.0
255.0
390.0
405.0
285.0
315.0
285.0
315.0
630.0
210.0
210.0
255.0
375.0
360.0
255.0
300.0
345.0
390.0
165.0
375.0
330.0
375.0
180.0
345.0
390.0
240.0
465.0
225.0
270.0
210.0
375.0
240.0
225.0
405.0
420.0
375.0
285.0
405.0
465.0
345.0
345.0
285.0
225.0
315.0
480.0
345.0
360.0
270.0
360.0
255.0
285.0
195.0
375.0
405.0
315.0
195.0
345.0
375.0
180.0
330.0
300.0
270.0
345.0
225.0
345.0
315.0
495.0
240.0
300.0
270.0
345.0
375.0
195.0
645.0
255.0
450.0
150.0
315.0
255.0
405.0
315.0
195.0
210.0
195.0
360.0
240.0
255.0
315.0
285.0
285.0
195.0
420.0
270.0
390.0
225.0
435.0
225.0
210.0
330.0
240.0
360.0
285.0
465.0
210.0
300.0
330.0
420.0
450.0
135.0
450.0
315.0
465.0
225.0
285.0
390.0
360.0
300.0
255.0
390.0
210.0
450.0
285.0
285.0
315.0
390.0
435.0
330.0
330.0
285.0
450.0
315.0
360.0
345.0
555.0
315.0
300.0
405.0
210.0
405.0
255.0
315.0
300.0
300.0
315.0
240.0
465.0
345.0
375.0
315.0
255.0
360.0
240.0
300.0
135.0
375.0
225.0
300.0
285.0
300.0
330.0
210.0
360.0
240.0
405.0
180.0
300.0
180.0
315.0
450.0
255.0
435.0
255.0
405.0
285.0
480.0
255.0
330.0
240.0
435.0
405.0
150.0
390.0
345.0
330.0
375.0
255.0
255.0
405.0
360.0
315.0
435.0
375.0
330.0
195.0
315.0
345.0
300.0
435.0
90.0
330.0
390.0
390.0
240.0
270.0
225.0
330.0
435.0
195.0
225.0
225.0
360.0
195.0
270.0
360.0
285.0
480.0
300.0
345.0
315.0
390.0
255.0
285.0
315.0
405.0
180.0
240.0
480.0
360.0
330.0
225.0
330.0
330.0
315.0
405.0
135.0
375.0
255.0
375.0
240.0
255.0
345.0
375.0
405.0
180.0
420.0
210.0
450.0
315.0
315.0
345.0
255.0
495.0
315.0
420.0
270.0
525.0
240.0
195.0
210.0
270.0
270.0
165.0
270.0
285.0
405.0
180.0
285.0
330.0
255.0
285.0
210.0
390.0
285.0
495.0
270.0
255.0
240.0
225.0
420.0
180.0
255.0
