Density,Occupancy,Waiting Time,Time Loss
0.44999999999999996,0.07500000000000001,0.0,2.225
2.17,0.36250000000000004,0.0,2.3925
4.91,0.815,6.25,12.2325
6.87,1.135,15.0,19.915000000000003
7.88,1.2875,10.75,20.2775
14.61,2.4200000000000004,17.0,28.795
17.615000000000002,2.865,18.5,42.525
22.14,3.5925000000000002,33.25,59.465
24.689999999999998,4.0825,61.0,86.8375
30.8875,5.0,51.0,109.6725
36.205,5.9775,46.75,92.92
36.76,6.015,82.25,156.5775
41.654999999999994,6.8225,159.0,196.04249999999996
45.629999999999995,7.444999999999999,152.75,240.55500000000004
44.5875,7.265000000000001,152.25,220.8075
44.86749999999999,7.340000000000001,144.75,220.58249999999998
46.7125,7.6049999999999995,152.25,233.7825
55.3525,9.0925,195.75,267.3325
58.0675,9.445000000000002,144.25,287.2875
61.1575,10.0175,196.0,309.89
58.36750000000001,9.53,209.5,333.16249999999997
57.13,9.295,274.5,333.185
56.620000000000005,9.2325,268.75,358.495
58.8025,9.584999999999999,259.5,350.78499999999997
59.875,9.837499999999999,270.0,363.625
58.705000000000005,9.605,214.5,359.11249999999995
58.145,9.5525,250.5,364.67499999999995
61.845,10.1375,199.25,356.8475
61.17,10.0275,241.25,333.78249999999997
56.6425,9.2675,266.0,358.7475
55.2525,9.095,238.25,351.83250000000004
55.6125,9.102500000000001,240.75,368.66999999999996
59.0125,9.6725,239.75,352.325
60.5775,9.9425,258.0,359.80749999999995
60.052499999999995,9.837500000000002,255.75,374.0575
60.6775,10.007499999999999,292.0,390.59999999999997
63.3725,10.352500000000001,256.0,394.5625
65.0775,10.684999999999999,276.75,374.63
65.9175,10.8175,223.5,390.18499999999995
65.54,10.729999999999999,270.75,414.135
64.6625,10.6175,288.25,432.3025
67.77,11.095,316.0,409.3975
68.87,11.3325,336.0,435.78000000000003
68.2425,11.165,294.5,451.28999999999996
65.48,10.839999999999998,376.5,456.67999999999995
65.86999999999999,10.7625,271.0,435.1075000000001
67.50999999999999,11.157499999999999,295.25,404.855
68.235,11.19,227.25,419.50500000000005
