Average Flow
0.0
15.0
60.0
60.0
165.0
150.0
285.0
165.0
375.0
435.0
330.0
420.0
225.0
540.0
330.0
465.0
255.0
360.0
390.0
360.0
435.0
255.0
435.0
345.0
330.0
150.0
405.0
315.0
375.0
375.0
225.0
300.0
360.0
495.0
240.0
285.0
345.0
450.0
525.0
315.0
315.0
330.0
405.0
330.0
420.0
420.0
300.0
510.0
345.0
330.0
330.0
390.0
255.0
435.0
375.0
495.0
480.0
285.0
465.0
450.0
525.0
480.0
345.0
435.0
345.0
345.0
270.0
405.0
285.0
375.0
375.0
285.0
420.0
300.0
450.0
195.0
165.0
375.0
540.0
390.0
345.0
435.0
285.0
375.0
240.0
390.0
315.0
375.0
210.0
300.0
360.0
300.0
345.0
285.0
375.0
405.0
270.0
285.0
315.0
195.0
360.0
285.0
300.0
300.0
255.0
300.0
240.0
315.0
315.0
345.0
315.0
330.0
330.0
360.0
450.0
345.0
300.0
375.0
330.0
345.0
345.0
285.0
240.0
210.0
210.0
165.0
210.0
120.0
75.0
105.0
105.0
90.0
105.0
90.0
135.0
45.0
180.0
240.0
225.0
135.0
360.0
255.0
285.0
150.0
210.0
180.0
330.0
165.0
120.0
90.0
165.0
120.0
30.0
15.0
15.0
60.0
75.0
15.0
15.0
0.0
30.0
0.0
30.0
45.0
45.0
135.0
30.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.0
0.0
30.0
15.0
15.0
