Density,Occupancy,Waiting Time,Time Loss
3.72,0.62,0.0,9.975
8.055,1.34,0.0,6.795
6.215,1.01,0.0,5.085
3.5549999999999997,0.5800000000000001,0.0,5.800000000000001
5.54,0.915,0.0,8.715
7.0649999999999995,1.17,0.0,4.18
7.385,1.21,0.0,6.199999999999999
7.92,1.305,0.0,6.565
7.43,1.22,0.0,6.025
9.085,1.505,0.0,8.59
11.370000000000001,1.885,0.0,11.965
10.53,1.7149999999999999,0.0,9.895
11.809999999999999,1.9500000000000002,0.0,9.48
9.475,1.55,0.0,7.58
11.649999999999999,1.9250000000000003,0.0,10.4
12.49,2.0500000000000003,0.0,11.989999999999998
17.700000000000003,2.9050000000000002,0.0,19.634999999999998
16.5,2.715,0.0,15.504999999999999
17.045,2.79,0.0,12.045
17.145,2.83,0.0,14.095
15.265,2.48,0.0,14.825000000000001
21.03,3.465,0.0,17.405
19.97,3.27,0.0,17.064999999999998
21.1,3.48,0.0,15.33
14.719999999999999,2.4050000000000002,0.0,11.16
15.965,2.625,0.0,14.3
16.905,2.8,0.0,10.21
13.315000000000001,2.16,0.0,12.225000000000001
17.009999999999998,2.815,0.0,10.52
13.865,2.245,0.0,12.84
20.055,3.325,0.0,14.815
17.48,2.8600000000000003,0.0,15.850000000000001
22.005000000000003,3.6449999999999996,0.0,13.58
21.36,3.505,0.0,19.155
18.74,3.0700000000000003,0.0,20.425
16.060000000000002,2.635,0.0,13.525
14.785,2.4,0.0,15.19
16.485,2.7249999999999996,0.0,12.75
16.515,2.685,0.0,19.47
26.064999999999998,4.32,0.0,25.82
20.93,3.41,0.0,18.56
24.95,4.115,0.0,19.995
22.575,3.71,0.0,20.36
19.44,3.165,0.0,17.375
20.305,3.355,0.0,15.605
21.835,3.58,0.0,20.28
21.955000000000002,3.63,0.0,20.71
11.82,1.9049999999999998,0.0,15.09
15.325,2.5149999999999997,0.0,23.03
18.85,3.1,0.0,17.875
25.619999999999997,4.225,0.0,19.505
21.18,3.4699999999999998,0.0,22.17
19.009999999999998,3.1100000000000003,0.0,16.169999999999998
14.29,2.355,0.0,9.42
12.68,2.07,0.0,14.540000000000001
16.435,2.725,0.0,12.35
16.494999999999997,2.6950000000000003,0.0,16.79
18.740000000000002,3.0949999999999998,0.0,14.254999999999999
13.6,2.215,0.0,12.25
20.93,3.455,0.0,14.115
21.945,3.605,0.0,19.25
24.105,3.955,0.0,25.92
24.42,4.025,0.0,19.66
23.884999999999998,3.91,0.0,21.85
23.810000000000002,3.935,0.0,25.4
24.975,4.085,0.0,24.845
23.14,3.815,0.0,21.28
17.85,2.915,0.0,15.035
25.34,4.18,0.0,15.405
24.7,4.0600000000000005,0.0,23.0
20.83,3.415,0.0,20.415
21.465,3.535,0.0,16.295
21.11,3.45,0.0,22.505
22.845,3.775,0.0,19.75
18.29,2.975,0.0,22.200000000000003
23.045,3.8099999999999996,0.0,21.23
20.060000000000002,3.2800000000000002,0.0,17.14
25.380000000000003,4.1899999999999995,0.0,23.52
21.44,3.5199999999999996,0.0,19.945
16.79,2.735,0.0,22.119999999999997
18.445,3.04,0.0,15.780000000000001
20.810000000000002,3.42,0.0,26.83
21.48,3.56,0.0,22.474999999999998
15.045,2.44,0.0,15.895
