Average Flow
0.0
0.0
45.0
195.0
75.0
165.0
300.0
255.0
225.0
150.0
210.0
405.0
270.0
210.0
135.0
375.0
360.0
300.0
330.0
315.0
435.0
360.0
180.0
195.0
345.0
375.0
465.0
330.0
345.0
450.0
315.0
285.0
225.0
465.0
390.0
270.0
390.0
270.0
465.0
420.0
210.0
255.0
480.0
360.0
315.0
255.0
240.0
495.0
420.0
165.0
165.0
405.0
345.0
240.0
480.0
300.0
420.0
240.0
375.0
285.0
255.0
330.0
300.0
345.0
345.0
525.0
240.0
285.0
435.0
390.0
240.0
345.0
270.0
285.0
435.0
255.0
180.0
240.0
285.0
405.0
195.0
315.0
315.0
285.0
240.0
210.0
510.0
315.0
195.0
285.0
420.0
300.0
390.0
60.0
90.0
225.0
405.0
345.0
150.0
210.0
240.0
315.0
60.0
60.0
180.0
75.0
60.0
30.0
0.0
15.0
30.0
30.0
90.0
30.0
45.0
30.0
75.0
180.0
375.0
300.0
15.0
0.0
240.0
255.0
105.0
60.0
210.0
270.0
195.0
75.0
0.0
45.0
75.0
75.0
0.0
0.0
0.0
30.0
240.0
150.0
240.0
240.0
150.0
75.0
45.0
60.0
150.0
45.0
15.0
90.0
240.0
105.0
135.0
120.0
225.0
120.0
0.0
0.0
150.0
165.0
30.0
0.0
45.0
150.0
195.0
105.0
0.0
225.0
120.0
30.0
15.0
195.0
150.0
105.0
30.0
30.0
105.0
225.0
105.0
60.0
