Average Flow
0.0
40.0
40.0
100.0
140.0
160.0
260.0
160.0
240.0
120.0
320.0
220.0
180.0
340.0
220.0
560.0
240.0
280.0
320.0
240.0
240.0
200.0
420.0
320.0
520.0
260.0
340.0
380.0
240.0
220.0
260.0
300.0
340.0
340.0
140.0
300.0
220.0
360.0
380.0
200.0
260.0
380.0
400.0
300.0
280.0
360.0
420.0
320.0
300.0
500.0
280.0
440.0
280.0
380.0
360.0
300.0
420.0
320.0
480.0
300.0
500.0
360.0
400.0
280.0
400.0
260.0
100.0
400.0
340.0
420.0
440.0
240.0
380.0
420.0
480.0
200.0
400.0
300.0
300.0
320.0
160.0
260.0
280.0
220.0
80.0
240.0
340.0
280.0
140.0
380.0
420.0
300.0
260.0
140.0
240.0
340.0
220.0
140.0
260.0
200.0
240.0
180.0
100.0
220.0
260.0
220.0
60.0
180.0
260.0
40.0
120.0
140.0
80.0
80.0
60.0
160.0
200.0
160.0
160.0
180.0
160.0
100.0
120.0
180.0
20.0
40.0
120.0
120.0
160.0
100.0
20.0
40.0
200.0
200.0
60.0
60.0
220.0
240.0
80.0
60.0
220.0
300.0
320.0
120.0
180.0
260.0
300.0
180.0
300.0
380.0
300.0
220.0
120.0
220.0
260.0
220.0
100.0
40.0
180.0
220.0
100.0
20.0
80.0
60.0
0.0
40.0
80.0
120.0
200.0
160.0
100.0
60.0
40.0
40.0
0.0
100.0
20.0
60.0
0.0
0.0
