Timestep,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
3300.0,626.4300000000001,1888.74,2127.14,2332.8,796.51,2572.4300000000003,4343.29,4731.01,4552.150000000001,1865.81,2342.22,2201.1200000000003,3915.5299999999997,2940.2299999999996,1768.44,1525.68,5335.9400000000005,2960.0699999999997,3623.9500000000003,2490.37,721.8,2604.1300000000006,2103.88,1901.4899999999998,880.8299999999999
3320.0,648.9300000000001,1946.82,1902.26,2385.29,804.01,2669.9800000000005,4395.79,4738.43,4574.66,1888.31,2055.69,2274.68,3781.2200000000003,2947.7299999999996,1775.94,1533.17,5163.63,3026.9199999999996,3631.46,2505.3999999999996,736.8199999999999,2544.2700000000004,2135.4,1901.4099999999999,925.5699999999999
3340.0,679.35,1679.79,1993.74,2320.7799999999997,819.05,2627.9600000000005,4433.29,4798.33,4589.67,1867.35,2030.19,2274.06,3916.0299999999997,2977.7699999999995,1807.44,1542.18,5253.65,3046.77,3646.46,2538.41,766.87,2605.6400000000003,2178.96,1913.4099999999999,970.57
3360.0,671.46,1762.28,2061.2200000000003,2320.7799999999997,826.47,2546.96,4470.5199999999995,4880.780000000001,4649.68,1882.31,2045.19,2356.5600000000004,3920.86,3013.74,1807.44,1557.18,5411.15,3084.17,3646.46,2544.41,774.38,2611.25,2299.09,1928.4099999999999,1008.1600000000001
3380.0,671.46,1897.54,2106.11,2361.33,832.97,2574.0000000000005,4205.860000000001,5015.76,4732.18,1883.71,2057.19,2476.92,4085.7799999999997,3009.24,1850.9700000000003,1551.18,5501.030000000001,2979.18,3640.46,2545.91,789.37,2598.19,2336.59,1901.4099999999999,1015.61
3400.0,671.46,1955.8,1804.62,2443.83,832.96,2594.9900000000002,4056.8399999999997,5128.1900000000005,4739.53,1780.06,2078.19,2618.28,4175.74,3053.2799999999997,1813.5100000000002,1582.6699999999998,5501.0,3144.2200000000003,3667.47,2559.41,796.88,2598.09,2365.41,1901.4099999999999,1045.7
3420.0,686.46,1999.2,1909.85,2481.3,832.88,2626.5000000000005,3939.98,5240.639999999999,4780.02,1905.79,2100.73,2627.6400000000003,4220.76,3039.24,1874.9500000000003,1612.6799999999998,5246.14,3196.75,3661.0,2583.41,826.88,2565.6600000000003,2374.11,1901.4099999999999,1075.64
3440.0,708.98,1837.3899999999999,2002.87,2394.33,863.37,2569.4900000000002,4095.18,5289.9,4794.72,1929.48,2066.19,2650.28,4228.26,3067.75,1955.96,1648.6799999999998,5305.99,3226.75,3660.02,2598.42,841.8900000000001,2618.2000000000003,2389.1,1907.4099999999999,1090.67
3460.0,716.49,1995.0,2092.65,2409.3,893.37,2569.4900000000002,4237.75,5302.530000000001,4867.7300000000005,1959.44,2073.7,2575.1800000000003,4310.98,3082.75,1970.96,1699.6799999999998,5411.09,3085.8,3659.96,2619.42,856.9100000000001,2618.2000000000003,2411.6,1922.4099999999999,1098.15
3480.0,724.0,1988.83,2142.1200000000003,2421.35,909.63,2575.4900000000002,4314.16,5262.139999999999,4800.25,1935.38,2067.7,2821.0699999999997,4378.62,3091.76,1933.46,1680.1799999999998,5493.450000000001,3166.8,3640.46,2620.92,856.9100000000001,2630.2000000000003,2386.7200000000003,1905.53,1143.15
3500.0,731.5699999999999,2011.34,2059.7400000000002,2428.8199999999997,939.61,2602.4900000000002,4258.0199999999995,5277.09,4860.22,1950.34,2088.7,2843.5299999999997,4438.71,3099.25,1948.46,1686.1799999999998,5466.24,3219.8,3640.46,2671.99,871.9100000000001,2645.2100000000005,2491.35,1932.4299999999998,1158.15
3520.0,799.04,1823.86,2137.7400000000002,2409.31,969.6,2620.55,4355.46,5298.710000000001,4749.24,1935.2,2075.21,2882.62,4476.22,3105.25,1951.6200000000001,1738.7199999999998,5313.74,3251.3900000000003,3646.46,2671.93,879.4300000000001,2633.2100000000005,2509.2200000000003,1941.4999999999998,1173.23
3540.0,814.0,1921.33,2188.62,2393.02,977.06,2628.05,4362.9,5328.66,4861.78,1935.28,2088.72,2950.1499999999996,4551.23,3142.8500000000004,2004.0600000000002,1731.1899999999998,5343.49,3095.3999999999996,3594.0499999999997,2716.99,894.49,2648.2500000000005,2539.23,1963.9399999999998,1188.27
3560.0,813.94,1928.83,2196.0,2444.06,1014.54,2647.55,4377.9,5328.610000000001,4869.08,1923.24,2043.9299999999998,3041.2599999999998,4633.76,3151.77,1983.0800000000002,1732.7399999999998,4964.7,3117.8399999999997,3647.96,2703.4799999999996,939.51,2660.2500000000005,2591.7400000000002,1959.4399999999998,1240.72
3580.0,828.95,1940.8,2036.45,2451.56,1022.01,2670.0600000000004,4377.87,5328.5599999999995,4876.36,1923.21,2088.83,3136.51,4648.67,3076.91,2032.5400000000002,1731.1899999999998,4821.25,3228.9500000000003,3655.46,2724.47,947.24,2675.26,2507.96,1877.0699999999997,1263.24
