Average Flow
0.0
15.0
45.0
60.0
135.0
120.0
210.0
150.0
255.0
165.0
225.0
600.0
225.0
270.0
210.0
465.0
450.0
300.0
315.0
210.0
435.0
420.0
345.0
315.0
465.0
420.0
300.0
345.0
285.0
450.0
330.0
240.0
285.0
495.0
450.0
285.0
195.0
270.0
360.0
225.0
270.0
270.0
435.0
375.0
375.0
420.0
375.0
570.0
300.0
195.0
240.0
375.0
315.0
300.0
270.0
420.0
600.0
270.0
210.0
285.0
480.0
270.0
195.0
225.0
270.0
480.0
255.0
240.0
330.0
390.0
270.0
285.0
255.0
255.0
375.0
285.0
240.0
120.0
345.0
300.0
225.0
270.0
300.0
345.0
270.0
255.0
255.0
330.0
165.0
150.0
210.0
255.0
255.0
135.0
225.0
165.0
300.0
300.0
240.0
225.0
150.0
165.0
90.0
240.0
285.0
225.0
60.0
90.0
120.0
105.0
240.0
90.0
105.0
165.0
210.0
195.0
210.0
165.0
180.0
210.0
240.0
225.0
150.0
165.0
150.0
135.0
75.0
45.0
75.0
45.0
30.0
45.0
60.0
45.0
0.0
105.0
240.0
270.0
315.0
135.0
120.0
45.0
60.0
0.0
0.0
60.0
45.0
15.0
15.0
60.0
75.0
30.0
15.0
165.0
45.0
30.0
75.0
15.0
15.0
0.0
0.0
0.0
75.0
0.0
0.0
0.0
0.0
0.0
30.0
0.0
30.0
15.0
15.0
90.0
0.0
0.0
45.0
0.0
0.0
0.0
