Density,Occupancy,Waiting Time,Time Loss
0.6875,0.1125,0.0,2.0675
2.725,0.45499999999999996,0.0,3.4725
4.2175,0.7,0.75,8.0725
6.2924999999999995,1.0475,17.25,25.1625
10.605,1.7275,17.5,34.835
16.575,2.7475,23.25,37.645
23.6375,3.9025,45.75,82.98
25.82,4.244999999999999,43.0,73.30499999999999
26.667499999999997,4.3925,84.75,106.4125
25.21,4.0875,66.75,117.78500000000001
32.83,5.432499999999999,105.25,126.345
36.932500000000005,5.9825,62.25,127.32750000000001
34.4975,5.5649999999999995,81.0,125.39
34.6275,5.59,96.25,156.2775
35.8275,5.875,97.0,132.945
42.9875,7.08,125.5,186.8175
46.6725,7.6000000000000005,116.25,203.77999999999997
48.4525,7.9675,170.75,230.5225
47.36,7.7825,122.25,231.42
49.042500000000004,8.084999999999999,159.5,222.86
50.9875,8.3225,138.5,241.77750000000003
48.9875,7.987500000000001,166.0,246.42000000000002
45.730000000000004,7.4125,163.25,272.90250000000003
47.36,7.762499999999999,146.0,252.39499999999998
57.832499999999996,9.5225,209.0,276.0425
59.307500000000005,9.709999999999999,187.75,300.435
60.0275,9.9225,278.0,363.5075
54.39,8.855,190.25,347.065
52.19,8.5425,249.0,335.89
56.265,9.245000000000001,213.25,307.4775
57.4125,9.4175,220.0,305.8125
55.4525,9.08,251.25,356.90999999999997
53.61,8.775,246.75,319.8425
60.322500000000005,9.967500000000001,274.5,340.9
62.677499999999995,10.25,207.0,341.11
57.279999999999994,9.415,246.5,352.89
53.515,8.7325,239.0,349.9875
60.605000000000004,10.0,272.25,346.1925
68.15,11.1825,265.0,392.78
66.96000000000001,11.0,309.25,426.905
63.459999999999994,10.3925,265.0,441.3625
64.22,10.504999999999999,243.5,415.4675
76.72,12.65,301.25,437.1325
76.33,12.555,302.5,459.48249999999996
69.495,11.4375,374.25,504.5
67.0025,10.932500000000001,239.0,475.73249999999996
68.7225,11.365000000000002,199.0,412.005
72.8825,11.98,228.75,430.71
73.64500000000001,12.120000000000001,301.0,464.785
72.9975,12.0075,307.75,511.4775
73.095,11.997499999999999,326.75,506.89500000000004
78.8975,13.059999999999999,380.75,518.2625
81.505,13.3975,341.0,526.5899999999999
81.9125,13.495000000000001,407.5,567.2574999999999
80.3225,13.2075,362.25,550.08
80.355,13.2625,396.75,540.5225
87.72749999999999,14.41,453.25,585.8275
90.52000000000001,14.892499999999998,516.75,633.4075
90.9225,14.942499999999999,522.75,667.7225000000001
88.8875,14.57,513.0,635.48
90.655,14.9525,537.25,643.17
89.985,14.8325,457.5,658.63
86.53999999999999,14.295000000000002,506.5,677.9100000000001
85.205,14.045,421.5,634.98
87.6425,14.5225,500.75,617.81
91.55250000000001,15.0725,494.25,632.6525
85.3725,14.059999999999999,469.25,605.49
80.68,13.2425,490.25,619.4225
79.035,13.02,480.5,585.5775000000001
80.2475,13.2625,497.5,573.2875
84.7125,13.95,504.75,589.9325
85.455,14.125,548.0,621.825
82.5325,13.57,498.25,620.5275
84.56,13.9825,548.0,617.16
88.025,14.55,532.25,630.8775
87.52499999999999,14.4875,600.75,663.605
87.26750000000001,14.4025,625.0,706.1800000000001
82.83500000000001,13.645,514.25,622.6700000000001
87.7375,14.5525,459.75,608.2049999999999
91.2725,15.155000000000001,435.25,619.37
89.89,14.8825,577.75,676.11
86.1,14.2175,553.0,654.2574999999999
87.3425,14.495,580.25,633.0575
89.0275,14.7275,580.0,651.9825
91.4375,15.1175,655.75,695.5025
98.1025,16.165000000000003,697.0,771.8675
102.915,16.925,697.5,780.4425000000001
108.04999999999998,17.78,768.5,850.1624999999999
116.3875,19.165,823.0,907.3000000000001
123.62249999999999,20.405,947.5,1003.86
127.525,21.015,990.75,1058.1725000000001
134.3225,22.1625,1040.25,1089.775
138.2525,22.755,1050.0,1146.525
138.17000000000002,22.7675,1047.0,1168.8025
137.29000000000002,22.662499999999998,1078.25,1211.145
143.41,23.6575,1139.25,1242.0725000000002
151.935,25.105,1248.25,1298.205
158.32,26.165,1288.75,1357.4875
161.0625,26.6575,1368.0,1404.185
162.6825,26.972499999999997,1368.25,1433.7725
167.03,27.7225,1423.5,1462.59
171.155,28.4125,1348.0,1486.8675
169.75,28.155,1303.5,1507.4575
168.8025,27.9875,1439.0,1527.5175
171.0675,28.3525,1424.5,1520.485
175.49,29.11,1326.75,1524.2975000000001
174.10500000000002,28.9825,1227.75,1482.8274999999999
168.19,28.01,1298.5,1489.4125
161.26,26.767500000000002,1250.0,1412.8475
156.3,25.955,1034.25,1278.2075
155.5575,25.775,940.0,1262.795
151.35750000000002,25.08,1053.0,1289.645
146.0675,24.244999999999997,1118.5,1287.7175
143.98000000000002,23.917499999999997,1055.25,1224.6375
144.4075,23.955,1020.25,1205.965
145.6025,24.067500000000003,1023.5,1250.2649999999999
143.6225,23.854999999999997,1189.75,1256.42
144.0675,23.875,1133.25,1231.1799999999998
139.7725,23.19,1054.0,1182.0725
134.9475,22.447499999999998,982.5,1152.3274999999999
137.905,22.96,1102.5,1172.9575
141.7625,23.5775,1127.75,1191.4524999999999
137.3925,22.8425,1041.0,1157.6225
137.0125,22.752499999999998,1084.25,1159.1625
134.57,22.384999999999998,1059.25,1159.085
133.47500000000002,22.215000000000003,1054.25,1136.355
135.35,22.485,1007.5,1144.4275
132.0475,21.9325,1015.5,1147.025
128.1875,21.325,1000.0,1150.955
129.3525,21.5225,1062.25,1119.5425
129.2275,21.4925,1037.25,1107.04
125.125,20.825,1047.75,1098.4175
124.69,20.73,1070.75,1105.1625
126.3275,20.945,1011.75,1077.2825
124.88999999999999,20.777500000000003,1024.75,1097.165
122.70249999999999,20.415,974.75,1091.5425
126.4675,21.0675,1024.0,1111.78
130.70999999999998,21.7525,1054.25,1117.1174999999998
128.10999999999999,21.3425,1050.5,1095.17
125.64750000000001,20.92,1065.5,1110.2175
126.24000000000001,21.015,1061.25,1095.6975000000002
132.24249999999998,22.025,1114.75,1156.8600000000001
133.765,22.2825,1177.25,1203.935
136.3475,22.72,1223.25,1240.4575
136.82750000000001,22.7775,1230.75,1245.2325
139.89249999999998,23.305,1234.75,1262.3424999999997
143.83,23.96,1235.25,1297.2925
147.3775,24.555,1238.0,1317.6375
148.6525,24.7375,1316.0,1359.955
142.1,23.655,1294.5,1309.6475
143.765,23.93,1258.0,1310.355
143.7525,23.9475,1283.5,1319.525
144.965,24.1575,1337.0,1345.33
146.285,24.35,1305.5,1330.46
150.0625,24.9925,1255.5,1334.4425
152.1175,25.332499999999996,1322.75,1362.0875
