Average Flow
0.0
0.0
180.0
100.0
80.0
80.0
260.0
200.0
220.0
100.0
260.0
160.0
200.0
380.0
140.0
300.0
180.0
420.0
280.0
200.0
240.0
180.0
260.0
280.0
200.0
160.0
420.0
160.0
240.0
300.0
220.0
400.0
260.0
280.0
280.0
380.0
380.0
320.0
360.0
260.0
300.0
260.0
260.0
200.0
360.0
320.0
220.0
200.0
120.0
440.0
260.0
300.0
260.0
420.0
360.0
260.0
400.0
460.0
440.0
140.0
220.0
220.0
500.0
340.0
240.0
340.0
520.0
400.0
180.0
240.0
300.0
380.0
260.0
240.0
260.0
260.0
460.0
220.0
200.0
160.0
360.0
360.0
240.0
260.0
260.0
420.0
280.0
180.0
240.0
360.0
320.0
140.0
160.0
160.0
220.0
100.0
160.0
100.0
300.0
240.0
60.0
80.0
260.0
240.0
80.0
180.0
280.0
120.0
100.0
260.0
260.0
300.0
220.0
340.0
180.0
160.0
260.0
240.0
200.0
140.0
240.0
180.0
240.0
240.0
100.0
240.0
220.0
120.0
100.0
60.0
160.0
60.0
80.0
120.0
220.0
280.0
160.0
120.0
80.0
160.0
120.0
40.0
20.0
180.0
100.0
40.0
40.0
20.0
80.0
120.0
20.0
20.0
80.0
160.0
180.0
160.0
60.0
140.0
140.0
240.0
140.0
120.0
100.0
120.0
120.0
140.0
100.0
0.0
120.0
140.0
360.0
280.0
40.0
20.0
160.0
140.0
20.0
20.0
40.0
100.0
