Average Flow
0.0
0.0
60.0
60.0
140.0
100.0
60.0
180.0
140.0
60.0
300.0
140.0
180.0
260.0
180.0
460.0
200.0
440.0
240.0
200.0
320.0
220.0
460.0
220.0
400.0
300.0
320.0
120.0
240.0
360.0
300.0
520.0
200.0
260.0
180.0
420.0
180.0
240.0
400.0
200.0
320.0
280.0
360.0
160.0
360.0
260.0
240.0
360.0
420.0
380.0
240.0
300.0
360.0
400.0
300.0
320.0
240.0
280.0
580.0
260.0
400.0
340.0
360.0
280.0
280.0
260.0
380.0
400.0
100.0
360.0
360.0
420.0
160.0
360.0
240.0
340.0
440.0
180.0
320.0
240.0
360.0
320.0
220.0
220.0
220.0
220.0
180.0
360.0
280.0
400.0
180.0
220.0
280.0
300.0
260.0
100.0
200.0
240.0
320.0
220.0
80.0
220.0
220.0
200.0
200.0
80.0
200.0
140.0
60.0
140.0
180.0
140.0
200.0
180.0
300.0
260.0
200.0
240.0
260.0
180.0
180.0
140.0
160.0
220.0
60.0
260.0
240.0
200.0
80.0
220.0
120.0
100.0
140.0
60.0
60.0
40.0
120.0
60.0
120.0
140.0
40.0
60.0
20.0
60.0
40.0
60.0
100.0
100.0
100.0
180.0
120.0
60.0
60.0
40.0
60.0
40.0
80.0
40.0
40.0
20.0
60.0
0.0
80.0
60.0
60.0
20.0
120.0
60.0
60.0
140.0
140.0
20.0
80.0
100.0
60.0
60.0
60.0
80.0
60.0
40.0
