Density,Occupancy,Waiting Time,Time Loss
0.10666666666666667,0.016666666666666666,0.0,0.79
2.0433333333333334,0.34,0.0,2.9966666666666666
5.203333333333333,0.8599999999999999,0.3333333333333333,7.3566666666666665
9.12,1.5133333333333334,6.666666666666667,15.326666666666668
14.106666666666667,2.2866666666666666,8.0,26.85666666666667
17.180000000000003,2.8466666666666662,15.333333333333334,30.19333333333333
14.39,2.36,31.0,54.69333333333333
13.61,2.2366666666666664,18.0,33.199999999999996
15.82,2.6133333333333333,23.0,39.296666666666674
19.94333333333333,3.2733333333333334,14.0,42.623333333333335
24.42,4.053333333333334,48.333333333333336,68.73
19.846666666666668,3.2533333333333334,43.333333333333336,75.84333333333333
22.273333333333337,3.6833333333333336,57.666666666666664,84.22333333333334
26.506666666666664,4.336666666666667,46.333333333333336,90.93
28.060000000000002,4.64,37.666666666666664,92.53333333333335
24.363333333333333,4.0200000000000005,73.33333333333333,99.89666666666666
21.8,3.5700000000000003,39.333333333333336,76.52666666666666
26.03333333333333,4.323333333333333,78.66666666666667,101.11333333333334
30.0,4.906666666666666,24.333333333333332,81.73333333333333
30.986666666666665,5.146666666666666,27.666666666666668,78.48333333333333
31.143333333333334,5.13,79.0,142.89666666666668
33.97666666666667,5.626666666666666,141.66666666666666,169.75
41.75666666666667,6.88,124.66666666666667,209.0633333333333
38.089999999999996,6.31,61.666666666666664,129.84666666666666
35.876666666666665,5.919999999999999,79.0,156.59333333333333
39.48,6.533333333333334,130.33333333333334,201.60666666666665
43.423333333333325,7.2,220.0,254.88333333333335
46.870000000000005,7.723333333333334,128.66666666666666,239.64666666666668
45.28666666666667,7.506666666666667,95.33333333333333,215.34
42.35666666666666,6.9866666666666655,122.33333333333333,242.93000000000004
46.836666666666666,7.750000000000001,183.33333333333334,238.89000000000001
48.306666666666665,7.960000000000001,178.66666666666666,258.41333333333336
42.59666666666667,7.05,86.33333333333333,196.12333333333333
39.02,6.463333333333334,120.66666666666667,236.08
39.06666666666667,6.44,164.33333333333334,231.3333333333333
43.53666666666666,7.2299999999999995,213.66666666666666,238.94333333333336
47.580000000000005,7.846666666666667,162.0,241.70000000000002
46.406666666666666,7.703333333333333,109.0,225.84
44.173333333333325,7.283333333333334,107.33333333333333,239.10666666666668
48.73666666666667,8.076666666666666,194.66666666666666,269.49666666666667
57.653333333333336,9.49,266.6666666666667,337.08
59.04333333333333,9.693333333333333,225.66666666666666,340.7366666666667
57.19333333333333,9.436666666666666,233.0,361.28666666666663
57.60333333333333,9.526666666666666,231.0,360.0333333333333
66.54666666666667,11.056666666666667,321.0,428.1366666666666
73.42666666666666,12.096666666666666,293.3333333333333,456.6366666666667
72.29333333333334,11.99,269.0,416.4866666666667
67.27999999999999,11.146666666666667,247.0,461.0833333333333
71.01333333333334,11.780000000000001,285.0,505.09999999999997
73.46999999999998,12.156666666666666,345.6666666666667,497.3833333333334
71.95333333333333,11.946666666666667,308.6666666666667,458.3966666666666
69.07333333333334,11.416666666666666,254.0,450.8433333333333
73.47666666666667,12.186666666666667,241.0,499.83333333333326
