Average Flow
0.0
0.0
60.0
75.0
75.0
105.0
225.0
210.0
285.0
240.0
390.0
435.0
270.0
345.0
315.0
375.0
315.0
330.0
510.0
330.0
480.0
315.0
315.0
270.0
420.0
300.0
330.0
285.0
420.0
420.0
240.0
315.0
225.0
390.0
375.0
300.0
345.0
345.0
465.0
330.0
330.0
270.0
405.0
420.0
255.0
240.0
345.0
495.0
270.0
435.0
300.0
420.0
450.0
390.0
375.0
300.0
450.0
375.0
285.0
390.0
420.0
300.0
345.0
450.0
270.0
450.0
315.0
300.0
360.0
330.0
360.0
420.0
315.0
375.0
345.0
270.0
360.0
345.0
270.0
300.0
360.0
225.0
210.0
360.0
345.0
390.0
270.0
300.0
390.0
420.0
390.0
225.0
450.0
285.0
120.0
180.0
420.0
390.0
285.0
240.0
270.0
270.0
450.0
345.0
285.0
195.0
105.0
120.0
210.0
180.0
360.0
225.0
180.0
345.0
300.0
180.0
225.0
300.0
225.0
210.0
255.0
225.0
210.0
270.0
105.0
75.0
270.0
225.0
150.0
90.0
135.0
225.0
135.0
210.0
225.0
165.0
30.0
15.0
240.0
225.0
165.0
210.0
300.0
105.0
195.0
345.0
405.0
195.0
135.0
195.0
135.0
105.0
105.0
135.0
150.0
150.0
240.0
90.0
105.0
195.0
90.0
75.0
105.0
60.0
30.0
105.0
135.0
105.0
135.0
0.0
30.0
45.0
135.0
75.0
75.0
60.0
165.0
90.0
30.0
90.0
