Density,Occupancy,Waiting Time,Time Loss
0.4566666666666667,0.07666666666666666,0.0,2.0766666666666667
3.0966666666666662,0.5166666666666666,0.0,6.31
5.566666666666667,0.9233333333333332,0.0,4.446666666666666
7.626666666666666,1.2533333333333332,5.333333333333333,12.263333333333334
10.540000000000001,1.7300000000000002,9.0,22.900000000000002
11.770000000000001,1.9466666666666665,6.666666666666667,18.326666666666664
11.606666666666667,1.9100000000000001,9.333333333333334,25.78
13.283333333333331,2.18,13.333333333333334,24.50666666666667
16.403333333333332,2.723333333333333,32.0,53.21
18.72,3.063333333333334,9.666666666666666,32.74333333333333
17.4,2.8666666666666667,21.333333333333332,37.51333333333333
15.226666666666667,2.4766666666666666,16.666666666666668,39.49666666666666
16.753333333333334,2.776666666666667,21.0,37.92
20.12,3.296666666666667,44.0,72.26666666666667
23.75333333333333,3.926666666666667,28.333333333333332,50.18666666666667
24.523333333333337,4.046666666666667,41.0,71.41333333333334
21.793333333333337,3.5833333333333335,59.666666666666664,84.30333333333333
30.206666666666667,5.016666666666667,93.0,117.55666666666666
29.126666666666665,4.7700000000000005,31.666666666666668,89.58999999999999
24.646666666666665,4.0633333333333335,24.0,52.23666666666666
25.156666666666666,4.136666666666667,29.666666666666668,74.7
31.709999999999997,5.260000000000001,104.0,129.41
37.03666666666667,6.053333333333334,117.0,179.52666666666667
30.413333333333327,4.973333333333333,28.666666666666668,84.15
23.450000000000003,3.856666666666667,34.333333333333336,72.46333333333334
18.503333333333334,3.016666666666667,12.666666666666666,43.919999999999995
24.63,4.073333333333333,27.666666666666668,57.67666666666667
27.25333333333333,4.496666666666666,29.333333333333332,68.23333333333333
30.416666666666668,4.993333333333333,69.33333333333333,103.84333333333335
28.51,4.683333333333334,37.0,87.30666666666666
26.346666666666664,4.35,45.333333333333336,77.29666666666667
29.723333333333333,4.886666666666667,52.333333333333336,100.97333333333331
27.849999999999998,4.6,20.333333333333332,61.70666666666667
28.11,4.63,43.666666666666664,80.04333333333334
29.586666666666662,4.873333333333334,60.333333333333336,86.60333333333334
35.74666666666667,5.94,145.33333333333334,175.37333333333333
31.406666666666666,5.086666666666666,51.333333333333336,119.63333333333333
26.703333333333333,4.41,49.333333333333336,77.38666666666667
29.380000000000006,4.82,33.333333333333336,76.08666666666666
32.13666666666666,5.32,45.333333333333336,81.30333333333333
37.79666666666667,6.226666666666667,84.66666666666667,146.17
35.25333333333334,5.829999999999999,91.33333333333333,137.35666666666665
34.71666666666666,5.7299999999999995,98.66666666666667,160.26
32.21666666666667,5.3133333333333335,88.33333333333333,139.07333333333335
39.67666666666667,6.593333333333334,159.33333333333334,197.29333333333332
42.96333333333334,7.016666666666667,83.66666666666667,191.14000000000001
44.00333333333333,7.2733333333333325,28.666666666666668,128.13
43.03333333333333,7.09,66.33333333333333,166.71333333333334
38.083333333333336,6.266666666666666,107.66666666666667,159.39333333333332
37.76666666666667,6.213333333333334,99.66666666666667,164.7566666666667
44.82666666666666,7.426666666666667,68.0,171.70333333333335
47.586666666666666,7.903333333333333,132.33333333333334,219.29666666666665
48.54333333333333,8.04,216.33333333333334,292.92333333333335
59.25333333333333,9.84,314.0,367.71333333333337
62.34,10.296666666666667,254.33333333333334,344.62000000000006
60.803333333333335,10.096666666666666,228.0,341.1233333333333
54.96,9.063333333333333,101.66666666666667,308.15333333333336
50.669999999999995,8.366666666666667,145.66666666666666,264.53999999999996
52.95666666666667,8.706666666666667,198.33333333333334,291.58
52.23,8.653333333333334,131.66666666666666,260.21333333333337
50.71333333333333,8.386666666666665,72.33333333333333,255.77999999999997
48.85666666666666,8.066666666666666,123.33333333333333,259.8066666666667
53.88999999999999,8.966666666666667,264.6666666666667,354.75333333333333
54.97333333333333,9.083333333333334,259.3333333333333,356.8433333333333
52.52333333333333,8.726666666666667,260.3333333333333,343.3566666666666
50.81999999999999,8.393333333333333,300.0,370.98333333333335
60.22,9.936666666666666,397.3333333333333,421.08
69.43,11.433333333333332,418.3333333333333,462.04333333333335
70.71666666666667,11.676666666666668,413.0,466.47333333333336
72.46,11.916666666666666,464.3333333333333,520.64
77.53666666666668,12.713333333333333,543.3333333333334,592.7166666666667
84.22666666666666,13.85,649.0,684.2999999999998
91.82333333333332,15.076666666666668,601.0,715.6300000000001
101.40666666666665,16.790000000000003,645.3333333333334,735.1899999999999
104.95,17.39,768.3333333333334,833.7033333333334
111.74666666666667,18.51666666666667,910.6666666666666,946.0733333333334
120.88333333333333,20.01,923.3333333333334,1016.8266666666667
126.75999999999999,20.993333333333336,931.6666666666666,1044.2933333333333
128.41333333333333,21.19,1068.0,1110.6566666666665
134.59333333333333,22.173333333333332,1047.3333333333333,1125.3133333333333
139.54999999999998,23.05333333333333,1069.0,1183.1066666666668
137.97666666666666,22.886666666666667,923.6666666666666,1158.2933333333333
138.77,23.073333333333334,953.0,1177.6033333333335
142.76000000000002,23.643333333333334,875.6666666666666,1162.1566666666668
139.75666666666666,23.166666666666668,898.6666666666666,1167.8999999999999
141.59333333333333,23.526666666666667,986.3333333333334,1196.4166666666667
144.63666666666668,24.070000000000004,1011.0,1184.2166666666667
145.32000000000002,24.180000000000003,1067.3333333333333,1227.16
141.08666666666667,23.453333333333333,1094.0,1211.0733333333335
140.68,23.406666666666666,1113.6666666666667,1208.58
144.70333333333335,24.05666666666667,1129.0,1208.84
146.29,24.350000000000005,1118.3333333333333,1207.5333333333333
149.30666666666664,24.826666666666664,1089.3333333333333,1229.54
150.57333333333335,25.05333333333333,1196.3333333333333,1263.57
146.5666666666667,24.37,1223.3333333333333,1276.2666666666667
141.47333333333333,23.55,1221.3333333333333,1244.69
140.57333333333335,23.403333333333336,1128.0,1227.0533333333333
138.53333333333333,23.060000000000002,1140.6666666666667,1209.8233333333335
136.40666666666667,22.709999999999997,1228.0,1240.7366666666667
137.13333333333333,22.830000000000002,1223.0,1232.3999999999999
139.77333333333334,23.28,1245.0,1257.0566666666666
145.90333333333334,24.3,1268.3333333333333,1285.6566666666668
152.81,25.44666666666667,1335.0,1355.1866666666667
156.14666666666668,25.99,1359.0,1390.0833333333333
156.5,26.046666666666663,1312.3333333333333,1350.6633333333332
152.48333333333332,25.376666666666665,1332.3333333333333,1356.7833333333333
147.48000000000002,24.55666666666666,1313.6666666666667,1338.39
145.48666666666668,24.24,1276.0,1338.39
148.16333333333333,24.673333333333336,1235.6666666666667,1330.75
157.25,26.189999999999998,1249.3333333333333,1348.33
158.50333333333333,26.36,1285.6666666666667,1351.79
160.78333333333333,26.75333333333333,1263.3333333333333,1392.5633333333333
160.73,26.66333333333333,1210.3333333333333,1429.3833333333332
152.12333333333333,25.22,1078.6666666666667,1305.8833333333332
145.38666666666668,24.2,1103.6666666666667,1256.4366666666667
146.96,24.459999999999997,1166.0,1277.72
154.32666666666668,25.713333333333335,1234.6666666666667,1363.5233333333333
154.07000000000002,25.63,1181.0,1356.8366666666666
149.66666666666666,24.893333333333334,1199.3333333333333,1299.95
153.6833333333333,25.44666666666667,1261.0,1319.8566666666668
158.63666666666666,26.25666666666667,1324.3333333333333,1389.7166666666665
164.06,27.116666666666664,1378.0,1457.1166666666668
167.85666666666668,27.753333333333334,1361.3333333333333,1458.993333333333
173.62666666666667,28.736666666666668,1400.3333333333333,1498.6533333333334
172.82333333333335,28.593333333333334,1413.6666666666667,1506.4033333333334
173.3066666666667,28.69333333333334,1481.3333333333333,1549.5866666666668
178.04333333333338,29.46666666666667,1537.0,1585.743333333333
177.84,29.453333333333333,1545.3333333333333,1578.5600000000002
180.2833333333333,29.856666666666666,1597.6666666666667,1626.5333333333335
182.44666666666663,30.223333333333333,1634.0,1654.9533333333336
187.51666666666665,31.05666666666667,1653.3333333333333,1699.823333333333
190.5,31.566666666666666,1636.3333333333333,1711.5266666666666
193.23333333333335,32.01333333333333,1710.6666666666667,1761.8633333333335
195.25333333333333,32.32,1719.0,1769.0533333333333
197.09666666666666,32.656666666666666,1729.6666666666667,1787.8033333333333
192.67999999999998,31.856666666666666,1667.3333333333333,1777.8566666666666
190.9766666666667,31.570000000000004,1613.0,1741.43
188.61333333333332,31.176666666666666,1583.0,1695.8566666666666
184.05666666666664,30.423333333333332,1562.3333333333333,1676.0533333333333
179.93666666666664,29.689999999999998,1592.6666666666667,1652.61
180.18999999999997,29.776666666666667,1613.3333333333333,1623.3499999999997
179.89666666666668,29.73,1616.0,1633.7966666666664
177.66666666666666,29.356666666666666,1632.3333333333333,1644.8999999999999
176.41333333333333,29.159999999999997,1631.6666666666667,1636.573333333333
177.13,29.26,1615.6666666666667,1632.0166666666664
180.4433333333333,29.833333333333332,1628.6666666666667,1646.2366666666667
182.46666666666667,30.156666666666666,1597.3333333333333,1663.4333333333334
179.42999999999998,29.653333333333336,1596.0,1643.03
174.3066666666667,28.766666666666666,1592.6666666666667,1625.4899999999998
172.91666666666666,28.566666666666666,1560.0,1595.506666666667
174.46666666666667,28.833333333333332,1550.6666666666667,1586.9966666666667
176.82666666666668,29.23,1624.0,1638.97
179.24333333333334,29.64,1631.3333333333333,1658.0666666666666
178.11666666666667,29.423333333333332,1619.3333333333333,1650.7
178.20000000000002,29.459999999999997,1626.3333333333333,1643.86
182.82000000000002,30.22666666666667,1679.3333333333333,1690.4566666666667
184.40333333333334,30.5,1705.6666666666667,1710.9233333333334
183.36333333333332,30.320000000000004,1724.6666666666667,1728.1166666666668
185.96,30.756666666666664,1726.6666666666667,1729.3266666666666
187.53,31.01,1741.6666666666667,1751.3766666666668
191.75333333333333,31.713333333333335,1762.3333333333333,1770.2733333333333
194.30999999999997,32.129999999999995,1758.3333333333333,1790.7866666666666
192.03666666666666,31.75,1685.3333333333333,1761.6533333333334
191.3066666666667,31.646666666666665,1748.0,1775.1966666666667
192.52666666666667,31.833333333333332,1784.0,1792.7033333333336
194.85999999999999,32.23,1747.6666666666667,1786.9966666666667
197.85666666666665,32.72666666666667,1772.3333333333333,1823.7333333333333
196.0466666666667,32.42666666666667,1684.0,1806.7866666666669
195.8166666666667,32.38666666666666,1664.0,1809.6033333333332
197.06000000000003,32.6,1743.6666666666667,1823.0233333333333
198.15,32.78666666666667,1831.6666666666667,1852.17
198.01666666666665,32.75666666666667,1844.3333333333333,1857.6333333333332
199.38333333333333,32.99333333333333,1873.3333333333333,1876.5866666666668
201.04999999999998,33.25666666666667,1876.6666666666667,1883.2366666666667
205.29333333333332,33.97666666666667,1901.6666666666667,1912.4733333333334
207.07000000000002,34.26333333333333,1926.0,1934.04
209.4533333333333,34.669999999999995,1871.6666666666667,1941.4166666666667
210.85,34.89666666666667,1817.6666666666667,1908.1899999999998
211.56000000000003,35.01,1795.0,1922.4966666666667
212.47333333333333,35.18,1906.3333333333333,1985.2166666666665
