Average Flow
0.0
15.0
75.0
30.0
75.0
135.0
255.0
270.0
285.0
255.0
195.0
420.0
375.0
315.0
270.0
420.0
375.0
360.0
330.0
360.0
420.0
390.0
315.0
210.0
420.0
480.0
435.0
360.0
165.0
345.0
420.0
345.0
255.0
300.0
450.0
495.0
195.0
285.0
450.0
360.0
375.0
210.0
360.0
600.0
420.0
180.0
285.0
420.0
420.0
435.0
135.0
390.0
420.0
420.0
285.0
345.0
435.0
330.0
405.0
270.0
300.0
435.0
390.0
240.0
225.0
300.0
465.0
315.0
240.0
375.0
240.0
405.0
270.0
150.0
345.0
270.0
195.0
345.0
330.0
495.0
390.0
240.0
240.0
405.0
150.0
210.0
330.0
285.0
240.0
300.0
210.0
135.0
255.0
240.0
165.0
75.0
150.0
180.0
120.0
165.0
120.0
135.0
180.0
120.0
135.0
165.0
300.0
285.0
285.0
555.0
360.0
210.0
165.0
420.0
300.0
225.0
150.0
210.0
345.0
300.0
150.0
255.0
315.0
240.0
195.0
225.0
270.0
180.0
165.0
165.0
165.0
225.0
90.0
195.0
105.0
105.0
45.0
135.0
255.0
150.0
60.0
0.0
105.0
45.0
30.0
30.0
90.0
180.0
105.0
0.0
75.0
75.0
60.0
15.0
150.0
105.0
180.0
150.0
180.0
270.0
120.0
105.0
45.0
90.0
45.0
30.0
90.0
75.0
30.0
45.0
15.0
15.0
15.0
105.0
120.0
60.0
30.0
15.0
0.0
45.0
