Density,Occupancy,Waiting Time,Time Loss
1.0233333333333332,0.17,0.0,3.27
2.61,0.4366666666666667,0.0,2.8200000000000003
5.63,0.9366666666666666,9.333333333333334,18.679999999999996
11.103333333333333,1.8433333333333335,26.0,36.82
13.706666666666669,2.2533333333333334,25.333333333333332,41.24
16.203333333333333,2.676666666666667,11.0,28.863333333333333
17.08,2.813333333333333,14.0,41.72
20.830000000000002,3.44,29.666666666666668,57.85333333333333
24.44666666666667,4.06,63.666666666666664,90.17333333333333
22.290000000000003,3.5866666666666673,21.0,79.33333333333333
18.673333333333336,3.08,19.666666666666668,43.416666666666664
19.463333333333335,3.186666666666666,43.0,72.86
27.76,4.61,79.33333333333333,100.36333333333334
28.78,4.68,89.33333333333333,147.14000000000001
27.763333333333335,4.503333333333333,83.33333333333333,120.42666666666666
28.30333333333333,4.673333333333333,63.333333333333336,102.56
30.58666666666667,5.04,74.66666666666667,113.56
37.24333333333333,6.1866666666666665,118.66666666666667,158.77
42.50666666666667,6.909999999999999,103.0,187.16333333333333
47.099999999999994,7.733333333333334,170.0,226.17666666666665
44.903333333333336,7.386666666666667,105.66666666666667,237.33
46.050000000000004,7.636666666666666,186.33333333333334,254.1
47.75,7.8933333333333335,223.33333333333334,289.2233333333333
46.6,7.723333333333333,168.33333333333334,260.7133333333333
46.92000000000001,7.783333333333334,207.66666666666666,272.6
51.06666666666666,8.45,253.66666666666666,302.75
56.53666666666666,9.403333333333334,305.3333333333333,346.99666666666667
55.32333333333333,9.113333333333333,211.0,332.2433333333334
52.76,8.716666666666667,135.33333333333334,291.5033333333334
54.93666666666666,9.056666666666667,100.0,319.99666666666667
64.26666666666667,10.686666666666667,215.66666666666666,388.40000000000003
63.696666666666665,10.506666666666666,313.3333333333333,455.41333333333336
55.77666666666667,9.2,235.66666666666666,359.53666666666663
52.129999999999995,8.636666666666667,134.0,321.57
58.216666666666676,9.636666666666665,155.66666666666666,362.34666666666664
67.11333333333333,11.15333333333333,259.0,405.0266666666667
70.79333333333334,11.703333333333333,261.0,415.5366666666667
68.60333333333334,11.4,291.3333333333333,433.73
66.61666666666667,11.043333333333335,221.0,440.18666666666667
70.71666666666665,11.736666666666666,286.6666666666667,486.74
73.06,12.093333333333332,370.6666666666667,517.7333333333335
66.42333333333333,10.986666666666666,285.6666666666667,462.7633333333334
62.419999999999995,10.323333333333334,202.66666666666666,434.6266666666667
64.48333333333333,10.686666666666667,171.66666666666666,433.1133333333334
70.79666666666667,11.783333333333331,261.0,485.5733333333333
70.7,11.67,275.6666666666667,494.99666666666667
69.96333333333332,11.606666666666667,331.0,478.4366666666667
70.90666666666667,11.76,338.6666666666667,515.8033333333333
79.35,13.190000000000003,368.6666666666667,555.0133333333334
84.43666666666667,13.983333333333333,435.0,604.0366666666667
80.54,13.33,433.3333333333333,569.3333333333334
76.19333333333333,12.6,450.6666666666667,537.0433333333333
73.65333333333332,12.206666666666665,429.6666666666667,519.66
78.82333333333334,13.1,483.6666666666667,547.5133333333334
78.56333333333333,12.936666666666667,425.0,550.9366666666666
72.34666666666666,12.013333333333334,371.0,513.5366666666666
66.94666666666666,11.090000000000002,313.3333333333333,500.9466666666667
72.40333333333334,12.016666666666666,292.3333333333333,489.09666666666664
80.06333333333335,13.236666666666666,325.0,505.3966666666667
85.5,14.186666666666666,391.6666666666667,550.32
81.42666666666666,13.520000000000001,452.3333333333333,581.9
79.18666666666667,13.136666666666665,456.6666666666667,604.1266666666667
80.60666666666667,13.39,438.6666666666667,587.8533333333334
79.96666666666665,13.143333333333336,401.0,576.8933333333333
75.91,12.466666666666667,360.0,528.4666666666667
69.99333333333334,11.576666666666666,344.6666666666667,518.2066666666666
78.54,13.04,393.0,535.65
83.88666666666667,13.903333333333334,425.0,574.6666666666666
82.65333333333332,13.723333333333334,428.3333333333333,562.38
78.00666666666667,12.936666666666667,443.6666666666667,553.75
83.54666666666667,13.873333333333333,473.3333333333333,606.0033333333333
89.50333333333334,14.843333333333334,576.6666666666666,657.89
86.57333333333332,14.296666666666667,528.3333333333334,622.5600000000001
83.37666666666665,13.816666666666668,524.3333333333334,602.23
80.62,13.340000000000002,534.0,614.1433333333333
80.54666666666667,13.333333333333336,612.3333333333334,653.1566666666666
87.18333333333334,14.373333333333333,619.6666666666666,675.4566666666667
87.66666666666667,14.423333333333334,509.6666666666667,621.9933333333333
86.92666666666666,14.319999999999999,550.0,637.4433333333334
87.67666666666668,14.503333333333332,558.0,627.4
91.25999999999999,15.12,614.0,672.3466666666667
95.39999999999999,15.693333333333335,604.0,692.7133333333333
93.36,15.456666666666669,578.3333333333334,685.3266666666667
95.24333333333334,15.743333333333334,573.6666666666666,724.37
103.20666666666666,17.096666666666668,606.3333333333334,753.4966666666668
104.85333333333334,17.366666666666667,675.6666666666666,817.18
101.56,16.826666666666668,730.0,790.1233333333333
96.83666666666666,16.036666666666665,713.3333333333334,775.9433333333335
97.33666666666666,16.10333333333333,681.6666666666666,768.4633333333335
102.79666666666667,17.05666666666667,741.3333333333334,794.5300000000001
102.52,16.860000000000003,733.3333333333334,829.1
96.84666666666668,15.949999999999998,763.0,810.5666666666667
92.24666666666667,15.26,709.6666666666666,789.31
94.45666666666666,15.656666666666668,733.6666666666666,781.1433333333334
96.89333333333333,16.043333333333333,761.6666666666666,794.23
94.59333333333332,15.633333333333335,747.6666666666666,793.6133333333332
93.53333333333335,15.483333333333334,695.6666666666666,799.2333333333332
97.85333333333334,16.21666666666667,708.0,802.5100000000001
102.21,16.97,781.6666666666666,831.25
101.33,16.73,748.3333333333334,846.0733333333333
105.03666666666668,17.423333333333336,622.3333333333334,808.44
104.42333333333333,17.296666666666667,632.3333333333334,816.61
99.58,16.543333333333333,770.0,815.8666666666667
100.33666666666666,16.663333333333334,787.3333333333334,818.1733333333333
95.64,15.906666666666666,772.6666666666666,791.1033333333334
95.03666666666668,15.809999999999997,789.3333333333334,808.4533333333333
95.89999999999999,15.936666666666667,794.6666666666666,809.8966666666666
98.82333333333334,16.456666666666667,790.6666666666666,821.0266666666666
97.72333333333331,16.24,746.3333333333334,814.4766666666668
100.83,16.78333333333333,813.3333333333334,835.7633333333333
105.88666666666666,17.596666666666668,811.3333333333334,861.9166666666666
107.94999999999999,17.953333333333337,844.0,884.0333333333333
108.95333333333333,18.11,861.0,920.0666666666667
111.95666666666666,18.62333333333333,806.0,902.7966666666666
112.96,18.78333333333333,827.3333333333334,920.1533333333332
117.18333333333332,19.49,829.3333333333334,944.92
125.88333333333334,20.94333333333333,924.0,1042.8333333333333
125.57333333333332,20.846666666666668,791.6666666666666,1013.8666666666667
123.40333333333332,20.523333333333333,784.3333333333334,991.71
116.8,19.426666666666666,777.3333333333334,973.65
116.79,19.41333333333333,914.6666666666666,1003.4700000000001
116.56666666666666,19.30666666666667,979.3333333333334,1031.8733333333332
122.13666666666666,20.27,977.0,1057.4733333333334
125.58,20.846666666666668,952.3333333333334,1090.3866666666665
128.14666666666668,21.273333333333333,1062.6666666666667,1149.6633333333332
130.50666666666666,21.676666666666666,1178.3333333333333,1190.87
130.89333333333332,21.633333333333336,1111.6666666666667,1159.3133333333333
131.66,21.849999999999998,1097.3333333333333,1128.5166666666667
133.24333333333334,22.00666666666667,1189.6666666666667,1211.0266666666666
135.75333333333333,22.45,1240.3333333333333,1250.8
137.98,22.790000000000003,1252.0,1275.7633333333335
138.35333333333335,22.923333333333332,1229.0,1252.2833333333335
138.65666666666667,23.03,1242.6666666666667,1253.4833333333333
139.68666666666667,23.206666666666667,1244.0,1274.0133333333335
142.45333333333332,23.67,1253.3333333333333,1293.09
141.97,23.576666666666668,1233.0,1282.0433333333333
143.06,23.80666666666667,1285.6666666666667,1305.3033333333333
142.62333333333333,23.63333333333333,1284.0,1305.4833333333333
136.84333333333333,22.66333333333333,1239.3333333333333,1281.5433333333333
135.20000000000002,22.396666666666665,1217.0,1266.6066666666666
140.07,23.21666666666667,1265.0,1272.2133333333334
139.98666666666665,23.19333333333333,1274.6666666666667,1284.3233333333335
138.26333333333332,22.919999999999998,1245.0,1289.26
139.1966666666667,23.070000000000004,1180.3333333333333,1292.9066666666668
138.98,22.97,1166.3333333333333,1284.8999999999999
140.25666666666666,23.24666666666667,1201.6666666666667,1286.9866666666665
140.63333333333333,23.296666666666667,1242.6666666666667,1279.09
141.29999999999998,23.423333333333336,1293.6666666666667,1306.1499999999999
142.56,23.626666666666665,1305.0,1312.95
142.97666666666666,23.69666666666667,1315.0,1326.3366666666668
140.96,23.430000000000003,1198.0,1274.23
138.12666666666667,23.013333333333332,1150.0,1248.0833333333333
138.01,23.0,1159.0,1267.8666666666666
133.11666666666665,22.11333333333333,1024.6666666666667,1207.6466666666668
130.54666666666665,21.72666666666667,954.3333333333334,1161.1366666666668
129.57,21.560000000000002,944.3333333333334,1116.34
129.59333333333333,21.573333333333334,940.3333333333334,1113.4933333333333
131.79999999999998,21.926666666666666,1016.0,1155.8
134.24333333333334,22.343333333333334,1027.0,1177.0600000000002
134.53666666666666,22.383333333333336,1020.6666666666666,1176.7700000000002
133.90333333333334,22.30333333333333,993.3333333333334,1172.4866666666667
135.66,22.583333333333332,1071.3333333333333,1207.4266666666667
137.44,22.863333333333333,1073.3333333333333,1223.0033333333333
137.86666666666667,22.950000000000003,1043.6666666666667,1210.5633333333333
137.69666666666666,22.919999999999998,981.3333333333334,1172.2633333333333
139.12333333333333,23.16333333333333,1005.0,1200.9066666666668
140.72333333333333,23.416666666666668,1106.0,1239.6133333333332
134.61999999999998,22.41333333333333,1068.3333333333333,1217.85
129.87,21.613333333333333,1021.3333333333334,1161.38
129.70666666666668,21.596666666666664,904.6666666666666,1123.0533333333333
134.91,22.466666666666665,993.3333333333334,1185.4166666666667
134.51666666666665,22.373333333333335,1030.3333333333333,1199.1066666666668
134.96333333333334,22.49,1087.0,1209.8799999999999
135.22,22.52,1123.6666666666667,1234.96
140.12,23.316666666666666,1158.3333333333333,1290.21
142.42666666666665,23.696666666666662,1149.6666666666667,1308.47
141.57666666666668,23.593333333333334,1122.3333333333333,1286.49
142.84,23.8,1113.3333333333333,1304.71
140.16,23.316666666666666,1109.0,1281.33
143.77333333333334,23.936666666666667,1223.3333333333333,1321.2766666666666
